"jd_wk","year","lat_bin","lon_bin","day_count"
35,2015,21,-101,2
35,2015,21,-89,1
35,2015,21,-87,1
35,2015,23,-107,5
35,2015,23,115,1
35,2015,27,-81,1
35,2015,29,-95,1
35,2015,29,-83,1
35,2015,29,-81,4
35,2015,31,-111,1
35,2015,31,-107,1
35,2015,31,-97,6
35,2015,31,-95,2
35,2015,33,-119,3
35,2015,33,-117,10
35,2015,33,-111,1
35,2015,33,-97,10
35,2015,33,-95,1
35,2015,35,-119,8
35,2015,37,-123,1
35,2015,37,-121,1
35,2015,37,-119,1
35,2015,37,-115,2
35,2016,-41,173,1
35,2016,-41,175,1
35,2016,-33,23,1
35,2016,-33,149,1
35,2016,-15,13,1
35,2016,-9,115,1
35,2016,9,-83,4
35,2016,11,-85,2
35,2016,15,-97,5
35,2016,15,-93,5
35,2016,17,-93,2
35,2016,19,-105,1
35,2016,19,-101,4
35,2016,19,-99,5
35,2016,19,-97,1
35,2016,19,-95,1
35,2016,19,-93,1
35,2016,19,-87,1
35,2016,19,73,1
35,2016,19,99,1
35,2016,21,-105,31
35,2016,21,-97,1
35,2016,21,-89,7
35,2016,23,-109,2
35,2016,23,-107,19
35,2016,23,115,1
35,2016,25,-81,26
35,2016,27,-99,2
35,2016,27,-97,3
35,2016,27,-81,13
35,2016,29,-99,1
35,2016,29,-97,5
35,2016,29,-95,3
35,2016,29,-81,1
35,2016,31,-99,1
35,2016,31,-97,14
35,2016,31,-93,1
35,2016,31,-85,1
35,2016,33,-119,5
35,2016,33,-117,10
35,2016,33,-111,3
35,2016,33,-109,2
35,2016,33,-97,11
35,2016,35,-121,3
35,2016,35,-119,7
35,2016,35,-117,1
35,2016,35,-115,1
35,2016,37,-123,10
35,2016,37,-121,14
35,2016,39,-123,3
35,2016,39,-77,1
35,2016,39,-1,1
35,2017,-41,175,2
35,2017,-25,29,1
35,2017,-25,31,1
35,2017,-9,115,4
35,2017,-7,107,1
35,2017,1,103,2
35,2017,3,99,2
35,2017,9,-83,2
35,2017,9,-79,8
35,2017,13,-59,1
35,2017,15,-97,2
35,2017,17,-97,2
35,2017,17,-93,4
35,2017,17,-67,1
35,2017,19,-105,5
35,2017,19,-101,6
35,2017,19,-99,36
35,2017,19,-97,3
35,2017,19,-75,6
35,2017,19,-65,2
35,2017,21,-105,14
35,2017,21,-101,2
35,2017,21,-99,9
35,2017,21,-89,1
35,2017,21,-87,1
35,2017,21,-77,1
35,2017,21,-75,2
35,2017,23,-105,1
35,2017,23,-101,1
35,2017,23,-99,10
35,2017,25,-111,2
35,2017,25,-101,1
35,2017,25,-81,4
35,2017,27,-109,1
35,2017,27,-101,1
35,2017,27,-99,45
35,2017,27,-97,45
35,2017,27,-83,3
35,2017,27,-81,3
35,2017,29,-101,1
35,2017,29,-99,9
35,2017,29,-97,19
35,2017,29,-95,11
35,2017,29,-81,10
35,2017,31,-111,3
35,2017,31,-109,1
35,2017,31,-107,1
35,2017,31,-99,17
35,2017,31,-97,37
35,2017,31,-95,14
35,2017,31,-91,1
35,2017,31,-89,3
35,2017,31,-87,1
35,2017,31,-85,1
35,2017,31,31,1
35,2017,31,79,1
35,2017,33,-119,3
35,2017,33,-117,10
35,2017,33,-111,1
35,2017,33,-97,14
35,2017,33,-95,3
35,2017,35,-119,9
35,2017,35,-117,7
35,2017,37,-123,6
35,2017,37,-121,2
35,2017,37,-115,1
35,2017,37,-77,1
35,2017,39,-123,3
35,2017,39,-93,1
35,2017,39,-77,1
35,2017,47,-119,1
35,2017,47,11,1
35,2018,-41,175,1
35,2018,-37,145,1
35,2018,-35,23,2
35,2018,-33,23,1
35,2018,-29,31,2
35,2018,-27,153,1
35,2018,-9,13,1
35,2018,1,103,2
35,2018,9,-83,3
35,2018,9,-79,6
35,2018,11,-85,7
35,2018,11,77,1
35,2018,11,99,1
35,2018,13,-87,3
35,2018,13,-85,1
35,2018,15,-97,34
35,2018,15,-91,4
35,2018,15,-87,1
35,2018,15,-61,1
35,2018,17,-97,1
35,2018,17,-93,6
35,2018,17,73,1
35,2018,19,-103,1
35,2018,19,-101,7
35,2018,19,-99,9
35,2018,19,-97,12
35,2018,19,-95,1
35,2018,19,-93,2
35,2018,19,-71,1
35,2018,19,-69,2
35,2018,19,-67,1
35,2018,19,-65,1
35,2018,19,109,4
35,2018,21,-105,14
35,2018,21,-103,6
35,2018,21,-101,7
35,2018,21,-99,2
35,2018,21,-97,1
35,2018,21,-87,3
35,2018,23,-107,9
35,2018,23,-105,2
35,2018,23,-101,1
35,2018,25,-101,10
35,2018,25,-97,1
35,2018,25,-81,20
35,2018,25,-77,1
35,2018,25,93,1
35,2018,27,-99,6
35,2018,27,-97,5
35,2018,27,-83,3
35,2018,27,-81,14
35,2018,27,-77,3
35,2018,29,-111,3
35,2018,29,-97,1
35,2018,29,-91,1
35,2018,29,-83,10
35,2018,29,-81,10
35,2018,31,-107,3
35,2018,31,-97,8
35,2018,33,-119,14
35,2018,33,-117,9
35,2018,33,-113,2
35,2018,33,-111,5
35,2018,33,-97,5
35,2018,35,-121,1
35,2018,35,-119,26
35,2018,35,-117,6
35,2018,37,-123,71
35,2018,37,-121,66
35,2018,37,-119,1
35,2018,37,-115,2
35,2018,39,-123,30
35,2018,39,-121,7
35,2018,39,-75,1
35,2018,41,-123,1
42,2015,-43,173,1
42,2015,-41,175,1
42,2015,-39,175,1
42,2015,-35,19,1
42,2015,-33,23,1
42,2015,-31,31,1
42,2015,-23,145,1
42,2015,-13,29,1
42,2015,9,-83,1
42,2015,17,-95,2
42,2015,17,-67,1
42,2015,19,-99,6
42,2015,19,-97,1
42,2015,19,-67,2
42,2015,21,-105,6
42,2015,21,-101,1
42,2015,21,-99,2
42,2015,21,-91,5
42,2015,21,-89,6
42,2015,23,-107,13
42,2015,23,-83,3
42,2015,25,-81,8
42,2015,27,-83,1
42,2015,27,-81,1
42,2015,29,-103,1
42,2015,29,-101,2
42,2015,29,-95,2
42,2015,29,-83,1
42,2015,29,-81,2
42,2015,31,-97,3
42,2015,31,-95,1
42,2015,33,-119,9
42,2015,33,-117,10
42,2015,33,-113,1
42,2015,33,-111,1
42,2015,33,-97,10
42,2015,35,-119,6
42,2015,37,-123,12
42,2015,37,-121,5
42,2015,37,-9,1
42,2015,39,-123,3
42,2015,39,-121,2
42,2015,41,-125,2
42,2016,-43,171,1
42,2016,-41,147,1
42,2016,-39,175,1
42,2016,-39,177,1
42,2016,-21,31,1
42,2016,9,-83,2
42,2016,9,-81,1
42,2016,9,77,1
42,2016,13,77,4
42,2016,17,-95,1
42,2016,17,-93,3
42,2016,19,-101,5
42,2016,19,-99,6
42,2016,19,-97,3
42,2016,19,-95,4
42,2016,19,99,1
42,2016,21,-157,1
42,2016,21,-105,23
42,2016,21,-103,7
42,2016,21,-101,3
42,2016,21,-99,2
42,2016,21,-97,2
42,2016,21,-89,1
42,2016,21,-77,3
42,2016,23,-107,11
42,2016,23,-83,2
42,2016,23,-81,2
42,2016,25,-103,1
42,2016,25,-101,2
42,2016,25,-97,1
42,2016,25,-81,1
42,2016,27,-99,5
42,2016,27,-97,5
42,2016,27,-81,1
42,2016,29,-99,1
42,2016,29,-95,3
42,2016,29,-91,1
42,2016,29,-83,1
42,2016,31,-101,1
42,2016,31,-99,1
42,2016,31,-97,14
42,2016,31,-95,2
42,2016,31,-91,1
42,2016,33,-119,1
42,2016,33,-117,27
42,2016,33,-97,24
42,2016,33,-81,1
42,2016,33,35,1
42,2016,35,-121,3
42,2016,35,-119,8
42,2016,35,-117,4
42,2016,37,-123,12
42,2016,37,-121,27
42,2016,37,-117,2
42,2016,37,-115,1
42,2016,39,-123,11
42,2016,39,-121,2
42,2016,39,27,1
42,2016,41,-125,1
42,2016,41,3,1
42,2016,43,9,1
42,2017,-41,175,3
42,2017,-39,175,1
42,2017,-31,31,1
42,2017,-9,115,2
42,2017,1,103,1
42,2017,9,-79,6
42,2017,9,-77,2
42,2017,13,-59,2
42,2017,15,-97,3
42,2017,15,-95,4
42,2017,17,-97,3
42,2017,17,-93,6
42,2017,17,-91,1
42,2017,17,-89,2
42,2017,17,-63,2
42,2017,19,-103,1
42,2017,19,-101,4
42,2017,19,-99,21
42,2017,19,-97,6
42,2017,19,-95,1
42,2017,19,-75,4
42,2017,19,-71,2
42,2017,19,-63,3
42,2017,19,109,1
42,2017,21,-105,14
42,2017,21,-103,3
42,2017,21,-101,2
42,2017,21,-99,6
42,2017,21,-89,1
42,2017,21,-81,1
42,2017,21,-75,9
42,2017,23,-107,5
42,2017,23,-105,8
42,2017,23,-83,13
42,2017,23,-81,5
42,2017,23,87,1
42,2017,23,113,1
42,2017,23,115,3
42,2017,25,-101,2
42,2017,25,-97,1
42,2017,25,-81,55
42,2017,27,-99,24
42,2017,27,-97,19
42,2017,27,-83,6
42,2017,27,-81,6
42,2017,29,-107,1
42,2017,29,-99,3
42,2017,29,-97,20
42,2017,29,-95,3
42,2017,29,-83,1
42,2017,29,-81,3
42,2017,31,-103,1
42,2017,31,-101,1
42,2017,31,-99,10
42,2017,31,-97,87
42,2017,31,-95,21
42,2017,31,-93,1
42,2017,31,-91,1
42,2017,31,-87,1
42,2017,31,-85,1
42,2017,33,-119,4
42,2017,33,-117,13
42,2017,33,-111,5
42,2017,33,-97,29
42,2017,33,-95,1
42,2017,33,-93,1
42,2017,35,-121,1
42,2017,35,-119,15
42,2017,35,-117,4
42,2017,35,-95,2
42,2017,35,-89,2
42,2017,35,-83,1
42,2017,35,-79,1
42,2017,35,-77,1
42,2017,37,-123,24
42,2017,37,-121,7
42,2017,37,-115,1
42,2017,37,-97,1
42,2017,37,-77,1
42,2017,39,-123,18
42,2017,39,-121,1
42,2017,39,-105,2
42,2017,39,-85,1
42,2017,41,-111,1
42,2017,41,-87,1
42,2017,43,-1,1
42,2017,45,-123,1
42,2017,47,9,1
42,2018,-43,173,1
42,2018,-41,175,3
42,2018,-39,175,1
42,2018,-37,139,2
42,2018,-37,145,2
42,2018,-37,147,3
42,2018,-37,175,1
42,2018,-33,23,1
42,2018,-31,153,1
42,2018,-29,-51,1
42,2018,-29,31,1
42,2018,-29,153,1
42,2018,1,103,5
42,2018,7,-75,1
42,2018,9,-83,1
42,2018,11,-85,2
42,2018,15,-97,4
42,2018,15,-87,1
42,2018,15,77,1
42,2018,17,-97,6
42,2018,17,-93,5
42,2018,17,-89,1
42,2018,17,-63,1
42,2018,19,-105,2
42,2018,19,-103,2
42,2018,19,-101,3
42,2018,19,-99,12
42,2018,19,-97,7
42,2018,19,-89,2
42,2018,19,-65,1
42,2018,19,109,2
42,2018,21,-105,12
42,2018,21,-103,5
42,2018,21,-101,1
42,2018,21,-99,1
42,2018,21,-97,1
42,2018,21,-87,7
42,2018,23,-107,14
42,2018,23,-105,1
42,2018,23,115,2
42,2018,25,-101,9
42,2018,25,-97,1
42,2018,25,-81,9
42,2018,25,57,1
42,2018,27,-101,1
42,2018,27,-99,6
42,2018,27,-97,3
42,2018,27,-83,3
42,2018,27,-81,22
42,2018,29,-111,4
42,2018,29,-109,1
42,2018,29,-103,3
42,2018,29,-99,7
42,2018,29,-95,3
42,2018,29,-91,2
42,2018,29,-83,27
42,2018,29,-81,18
42,2018,29,-13,1
42,2018,31,-107,1
42,2018,31,-105,3
42,2018,31,-103,1
42,2018,31,-99,4
42,2018,31,-95,2
42,2018,31,-93,1
42,2018,31,-89,3
42,2018,33,-119,7
42,2018,33,-117,20
42,2018,33,-113,1
42,2018,33,-111,13
42,2018,33,-97,4
42,2018,33,-87,1
42,2018,33,-81,2
42,2018,35,-121,4
42,2018,35,-119,24
42,2018,35,-117,8
42,2018,35,-99,1
42,2018,35,-83,1
42,2018,37,-123,42
42,2018,37,-121,31
42,2018,37,-119,3
42,2018,37,-115,3
42,2018,37,-95,1
42,2018,37,-93,1
42,2018,37,-87,1
42,2018,39,-123,22
42,2018,39,-121,7
42,2018,39,-79,1
42,2018,39,-77,1
42,2018,39,-3,1
42,2018,39,25,1
42,2018,41,-123,2
42,2018,43,-81,1
42,2018,43,-73,1
42,2018,45,-73,1
49,2015,-27,23,1
49,2015,-19,147,1
49,2015,9,-83,1
49,2015,11,-85,1
49,2015,17,-93,1
49,2015,17,-89,4
49,2015,19,-105,1
49,2015,19,-103,1
49,2015,19,-99,9
49,2015,19,-97,3
49,2015,19,-71,4
49,2015,21,-105,13
49,2015,21,-99,2
49,2015,21,73,1
49,2015,23,-107,16
49,2015,25,-97,1
49,2015,25,-81,3
49,2015,27,-101,3
49,2015,27,-97,3
49,2015,29,-99,3
49,2015,29,-97,2
49,2015,29,-95,1
49,2015,29,-83,2
49,2015,31,-111,2
49,2015,31,-99,1
49,2015,31,-97,3
49,2015,31,-95,7
49,2015,33,-119,7
49,2015,33,-117,3
49,2015,33,-115,1
49,2015,33,-111,1
49,2015,33,-97,3
49,2015,35,-119,7
49,2015,37,-123,12
49,2015,37,-121,2
49,2015,37,-115,1
49,2015,37,-5,1
49,2015,39,-123,7
49,2016,-43,173,2
49,2016,-41,175,1
49,2016,-39,175,1
49,2016,-37,177,1
49,2016,-35,23,1
49,2016,-35,151,1
49,2016,-33,149,1
49,2016,7,101,1
49,2016,9,-85,2
49,2016,9,-83,6
49,2016,9,-79,2
49,2016,13,77,2
49,2016,15,-97,3
49,2016,17,-93,4
49,2016,19,-105,2
49,2016,19,-101,8
49,2016,19,-99,2
49,2016,19,-97,1
49,2016,19,-95,1
49,2016,21,-105,28
49,2016,21,-99,1
49,2016,21,-87,1
49,2016,21,-77,1
49,2016,23,-109,4
49,2016,23,-107,8
49,2016,23,-99,1
49,2016,23,-81,2
49,2016,25,-101,1
49,2016,25,-81,4
49,2016,27,-109,2
49,2016,27,-99,9
49,2016,27,-81,8
49,2016,29,-99,8
49,2016,29,-95,5
49,2016,29,-83,1
49,2016,29,-81,1
49,2016,31,-111,3
49,2016,31,-97,10
49,2016,31,-91,1
49,2016,33,-117,11
49,2016,33,-111,9
49,2016,33,-109,6
49,2016,33,-97,11
49,2016,33,-95,2
49,2016,35,-121,7
49,2016,35,-119,17
49,2016,35,-117,2
49,2016,35,-95,1
49,2016,35,-93,1
49,2016,35,-89,1
49,2016,37,-123,25
49,2016,37,-121,26
49,2016,37,-115,1
49,2016,37,-109,1
49,2016,37,-97,1
49,2016,37,-5,1
49,2016,39,-123,10
49,2016,39,13,1
49,2016,41,17,2
49,2016,41,23,1
49,2016,49,-123,1
49,2017,-41,175,1
49,2017,-39,177,1
49,2017,-33,19,2
49,2017,-33,23,1
49,2017,-33,25,1
49,2017,-31,29,1
49,2017,-31,31,1
49,2017,-27,29,1
49,2017,-9,115,1
49,2017,9,-79,2
49,2017,15,-97,5
49,2017,15,-93,2
49,2017,15,-89,5
49,2017,15,-87,2
49,2017,17,-95,1
49,2017,17,-93,21
49,2017,17,-91,2
49,2017,17,-89,9
49,2017,17,-63,3
49,2017,19,-115,1
49,2017,19,-105,1
49,2017,19,-101,1
49,2017,19,-99,28
49,2017,19,-97,4
49,2017,19,-95,1
49,2017,19,-93,2
49,2017,19,-75,1
49,2017,19,-67,1
49,2017,19,-65,2
49,2017,19,-63,3
49,2017,19,109,1
49,2017,21,-105,8
49,2017,21,-101,1
49,2017,21,-99,1
49,2017,21,-97,1
49,2017,21,-87,2
49,2017,21,-79,1
49,2017,21,-73,1
49,2017,23,-109,1
49,2017,23,-107,21
49,2017,23,-81,2
49,2017,23,-79,2
49,2017,23,115,3
49,2017,23,121,1
49,2017,25,-101,6
49,2017,25,-81,7
49,2017,27,-99,17
49,2017,27,-97,43
49,2017,27,-83,8
49,2017,27,-81,20
49,2017,29,-103,3
49,2017,29,-101,2
49,2017,29,-99,4
49,2017,29,-97,15
49,2017,29,-95,8
49,2017,29,-85,1
49,2017,29,-83,1
49,2017,29,-81,4
49,2017,29,-15,1
49,2017,31,-101,2
49,2017,31,-99,5
49,2017,31,-97,128
49,2017,31,-95,18
49,2017,31,-91,3
49,2017,31,-87,1
49,2017,31,-85,7
49,2017,31,-83,1
49,2017,33,-119,12
49,2017,33,-117,20
49,2017,33,-115,1
49,2017,33,-111,8
49,2017,33,-103,1
49,2017,33,-101,2
49,2017,33,-99,1
49,2017,33,-97,48
49,2017,33,-95,8
49,2017,33,-93,1
49,2017,33,-87,2
49,2017,33,-81,3
49,2017,35,-121,2
49,2017,35,-119,7
49,2017,35,-117,7
49,2017,35,-95,12
49,2017,35,-93,2
49,2017,35,-89,1
49,2017,35,-85,3
49,2017,35,-83,2
49,2017,35,-81,2
49,2017,35,-77,3
49,2017,37,-123,8
49,2017,37,-121,1
49,2017,37,-95,2
49,2017,37,-77,3
49,2017,37,-5,1
49,2017,39,-123,9
49,2017,39,-121,2
49,2017,39,-85,1
49,2017,39,-79,2
49,2017,39,-77,7
49,2017,39,-9,1
49,2017,41,-125,1
49,2017,41,-97,1
49,2017,41,-89,1
49,2017,41,-83,1
49,2017,41,-79,1
49,2017,41,-75,1
49,2017,41,-73,1
49,2017,43,-91,1
49,2017,43,-83,1
49,2017,43,-79,1
49,2017,43,-71,1
49,2018,-43,173,5
49,2018,-39,175,2
49,2018,-37,147,1
49,2018,-37,149,1
49,2018,-37,175,1
49,2018,-33,23,3
49,2018,-27,33,2
49,2018,-23,33,1
49,2018,-21,17,1
49,2018,-17,25,1
49,2018,-11,15,1
49,2018,-3,37,2
49,2018,1,103,1
49,2018,7,-75,2
49,2018,9,-83,4
49,2018,9,-79,2
49,2018,11,-85,1
49,2018,13,-87,4
49,2018,15,-97,7
49,2018,15,-91,25
49,2018,15,-61,2
49,2018,17,-97,2
49,2018,17,-93,12
49,2018,19,-103,3
49,2018,19,-101,2
49,2018,19,-99,10
49,2018,19,-97,9
49,2018,19,-93,1
49,2018,19,-89,7
49,2018,19,-87,1
49,2018,19,-77,4
49,2018,19,-75,2
49,2018,21,-105,22
49,2018,21,-103,1
49,2018,21,-101,4
49,2018,21,-99,3
49,2018,21,-87,10
49,2018,23,-111,1
49,2018,23,-109,3
49,2018,23,-107,3
49,2018,23,-83,1
49,2018,23,-79,1
49,2018,23,115,1
49,2018,25,-103,3
49,2018,25,-101,13
49,2018,25,-97,3
49,2018,25,-81,10
49,2018,27,-101,1
49,2018,27,-99,39
49,2018,27,-97,9
49,2018,27,-83,8
49,2018,27,-81,24
49,2018,29,-99,5
49,2018,29,-97,3
49,2018,29,-95,1
49,2018,29,-83,37
49,2018,29,-81,30
49,2018,31,-111,2
49,2018,31,-103,2
49,2018,31,-101,1
49,2018,31,-97,7
49,2018,31,-95,1
49,2018,31,-93,1
49,2018,31,-91,1
49,2018,31,-89,2
49,2018,31,-87,1
49,2018,31,-85,1
49,2018,33,-119,8
49,2018,33,-117,14
49,2018,33,-111,9
49,2018,33,-97,3
49,2018,33,-89,3
49,2018,33,-85,4
49,2018,33,-81,6
49,2018,35,-121,1
49,2018,35,-119,11
49,2018,35,-117,1
49,2018,35,-89,1
49,2018,35,-87,2
49,2018,35,-83,1
49,2018,35,-81,5
49,2018,35,-79,4
49,2018,37,-123,25
49,2018,37,-121,11
49,2018,37,-79,2
49,2018,37,-77,2
49,2018,37,-5,1
49,2018,37,13,1
49,2018,37,27,1
49,2018,39,-123,9
49,2018,39,-121,4
49,2018,39,-77,2
49,2018,39,-75,1
49,2018,39,25,1
49,2018,39,27,2
49,2018,41,-123,1
49,2018,41,-77,1
56,2015,-45,171,1
56,2015,-43,173,17
56,2015,-29,25,1
56,2015,-25,29,1
56,2015,-19,147,4
56,2015,9,-85,1
56,2015,11,-85,3
56,2015,13,75,1
56,2015,15,-97,6
56,2015,17,-97,1
56,2015,17,-89,2
56,2015,19,-105,1
56,2015,19,-101,3
56,2015,19,-99,12
56,2015,19,-97,2
56,2015,19,-95,2
56,2015,19,99,1
56,2015,21,-105,17
56,2015,23,-107,12
56,2015,25,-81,2
56,2015,29,-111,1
56,2015,29,-107,1
56,2015,29,-95,1
56,2015,31,-97,1
56,2015,31,-87,1
56,2015,33,-119,2
56,2015,33,-117,4
56,2015,35,-119,8
56,2015,37,-123,17
56,2015,37,-121,40
56,2015,37,-115,2
56,2015,37,-7,2
56,2015,39,-123,14
56,2015,39,-121,4
56,2016,-43,173,24
56,2016,-41,173,1
56,2016,-39,175,1
56,2016,-35,-59,1
56,2016,-35,23,1
56,2016,-31,31,1
56,2016,11,-85,7
56,2016,11,-83,1
56,2016,13,99,2
56,2016,17,-97,1
56,2016,17,-89,2
56,2016,19,-101,2
56,2016,19,-99,3
56,2016,19,-97,1
56,2016,19,-95,1
56,2016,21,-157,1
56,2016,21,-105,25
56,2016,21,-103,1
56,2016,21,-101,2
56,2016,21,-87,1
56,2016,21,-77,3
56,2016,23,-107,11
56,2016,23,121,1
56,2016,25,-101,5
56,2016,25,-81,6
56,2016,27,-99,3
56,2016,27,-97,2
56,2016,27,-83,3
56,2016,27,-81,2
56,2016,29,-101,1
56,2016,29,-99,1
56,2016,29,-97,10
56,2016,29,-95,2
56,2016,29,-91,1
56,2016,29,-81,2
56,2016,31,-99,1
56,2016,31,-97,36
56,2016,31,-95,3
56,2016,31,-89,1
56,2016,33,-117,40
56,2016,33,-111,4
56,2016,33,-109,6
56,2016,33,-97,40
56,2016,33,-95,2
56,2016,33,-89,1
56,2016,35,-119,14
56,2016,35,-117,5
56,2016,35,-115,1
56,2016,35,-107,1
56,2016,35,-93,1
56,2016,35,-89,1
56,2016,35,-87,1
56,2016,35,-83,1
56,2016,37,-123,40
56,2016,37,-121,28
56,2016,37,-117,2
56,2016,37,-77,1
56,2016,37,-9,1
56,2016,39,-123,5
56,2016,39,-121,4
56,2016,39,-79,1
56,2016,39,-77,2
56,2016,39,23,1
56,2016,39,27,1
56,2016,41,-123,1
56,2016,45,-123,1
56,2016,45,11,2
56,2016,47,-123,1
56,2017,-43,173,13
56,2017,-41,175,1
56,2017,-37,175,1
56,2017,-35,25,1
56,2017,-33,23,1
56,2017,-29,25,1
56,2017,-23,-47,1
56,2017,3,101,1
56,2017,9,-79,2
56,2017,11,-85,3
56,2017,13,-87,2
56,2017,15,-97,1
56,2017,15,-93,1
56,2017,17,-99,1
56,2017,17,-97,1
56,2017,17,-95,2
56,2017,17,-93,17
56,2017,19,-157,1
56,2017,19,-105,2
56,2017,19,-101,5
56,2017,19,-99,20
56,2017,19,-97,11
56,2017,19,-95,3
56,2017,19,-89,1
56,2017,19,-75,2
56,2017,19,-69,1
56,2017,19,99,2
56,2017,21,-105,26
56,2017,21,-103,9
56,2017,21,-101,1
56,2017,21,-99,14
56,2017,21,-97,3
56,2017,21,-77,4
56,2017,23,-111,2
56,2017,23,-107,6
56,2017,23,-81,5
56,2017,23,113,4
56,2017,23,115,2
56,2017,25,-103,1
56,2017,25,-101,15
56,2017,25,-97,12
56,2017,25,-81,20
56,2017,27,-111,2
56,2017,27,-99,4
56,2017,27,-97,23
56,2017,27,-83,8
56,2017,27,-81,1
56,2017,27,-77,1
56,2017,29,-111,1
56,2017,29,-107,2
56,2017,29,-103,8
56,2017,29,-101,11
56,2017,29,-99,1
56,2017,29,-97,6
56,2017,29,-95,8
56,2017,29,-91,12
56,2017,29,-83,2
56,2017,29,-81,4
56,2017,31,-107,1
56,2017,31,-99,11
56,2017,31,-97,101
56,2017,31,-95,22
56,2017,31,-91,8
56,2017,31,-89,2
56,2017,31,-87,1
56,2017,31,-85,1
56,2017,31,-81,1
56,2017,33,-119,3
56,2017,33,-117,19
56,2017,33,-115,3
56,2017,33,-111,4
56,2017,33,-101,1
56,2017,33,-97,50
56,2017,33,-95,4
56,2017,33,-93,2
56,2017,33,-89,1
56,2017,33,-87,1
56,2017,33,-83,2
56,2017,33,-81,1
56,2017,35,-119,23
56,2017,35,-117,6
56,2017,35,-115,1
56,2017,35,-95,9
56,2017,35,-91,1
56,2017,35,-83,3
56,2017,35,-81,6
56,2017,35,-77,2
56,2017,37,-123,22
56,2017,37,-121,17
56,2017,37,-77,2
56,2017,39,-123,13
56,2017,39,-121,4
56,2017,39,-77,1
56,2017,39,-9,1
56,2017,41,-75,1
56,2017,45,7,1
56,2017,45,11,1
56,2018,-43,173,17
56,2018,-41,175,3
56,2018,-39,143,1
56,2018,-39,175,2
56,2018,-39,177,1
56,2018,-37,145,1
56,2018,-37,147,1
56,2018,-33,23,2
56,2018,-33,27,1
56,2018,-31,31,1
56,2018,-31,153,1
56,2018,-27,33,2
56,2018,-25,29,1
56,2018,-23,-47,1
56,2018,-9,13,1
56,2018,-9,115,1
56,2018,-1,101,1
56,2018,1,103,3
56,2018,7,101,1
56,2018,9,-85,1
56,2018,9,-83,2
56,2018,9,-81,1
56,2018,11,-85,14
56,2018,11,-83,3
56,2018,13,-87,6
56,2018,15,-97,6
56,2018,15,-91,2
56,2018,17,-97,2
56,2018,17,-95,1
56,2018,17,-93,13
56,2018,17,-91,29
56,2018,17,-89,5
56,2018,19,-103,3
56,2018,19,-101,7
56,2018,19,-99,12
56,2018,19,-97,6
56,2018,19,-93,1
56,2018,19,-89,1
56,2018,19,-75,4
56,2018,19,-71,2
56,2018,19,73,1
56,2018,19,109,2
56,2018,21,-105,6
56,2018,21,-103,2
56,2018,21,-101,2
56,2018,21,-99,4
56,2018,21,-89,1
56,2018,21,-87,3
56,2018,21,81,2
56,2018,23,-107,8
56,2018,23,113,1
56,2018,23,115,3
56,2018,25,-113,1
56,2018,25,-101,23
56,2018,25,-97,1
56,2018,25,-81,13
56,2018,25,93,3
56,2018,27,-101,1
56,2018,27,-99,33
56,2018,27,-97,14
56,2018,27,-83,1
56,2018,27,-81,28
56,2018,29,-103,2
56,2018,29,-101,4
56,2018,29,-99,11
56,2018,29,-97,12
56,2018,29,-95,18
56,2018,29,-91,9
56,2018,29,-89,1
56,2018,29,-83,35
56,2018,29,-81,23
56,2018,31,-113,3
56,2018,31,-111,3
56,2018,31,-105,1
56,2018,31,-101,1
56,2018,31,-99,14
56,2018,31,-97,26
56,2018,31,-95,7
56,2018,31,-91,4
56,2018,31,-89,3
56,2018,31,-87,1
56,2018,31,-85,9
56,2018,31,-83,1
56,2018,31,-81,1
56,2018,33,-119,3
56,2018,33,-117,21
56,2018,33,-113,1
56,2018,33,-111,4
56,2018,33,-99,3
56,2018,33,-97,30
56,2018,33,-95,3
56,2018,33,-93,7
56,2018,33,-87,3
56,2018,33,-85,3
56,2018,33,-83,1
56,2018,33,-81,6
56,2018,33,35,1
56,2018,35,-121,1
56,2018,35,-119,14
56,2018,35,-117,2
56,2018,35,-115,1
56,2018,35,-95,1
56,2018,35,-89,2
56,2018,35,-87,3
56,2018,35,-85,1
56,2018,35,-83,1
56,2018,35,-81,4
56,2018,35,-79,2
56,2018,35,-77,1
56,2018,37,-123,11
56,2018,37,-121,8
56,2018,37,-109,1
56,2018,37,-93,2
56,2018,37,-89,4
56,2018,37,-77,1
56,2018,39,-123,16
56,2018,39,-121,2
56,2018,39,-85,1
56,2018,39,-77,3
56,2018,39,-75,1
56,2018,41,-105,3
56,2018,41,-87,1
56,2018,41,-83,1
56,2018,41,-81,1
56,2018,41,-79,1
56,2018,43,-123,1
56,2018,43,-71,1
63,2015,-45,169,1
63,2015,-43,173,33
63,2015,-39,175,1
63,2015,9,-85,2
63,2015,9,-83,2
63,2015,11,-85,1
63,2015,11,-83,1
63,2015,17,-95,3
63,2015,17,-93,6
63,2015,17,-89,6
63,2015,19,-99,3
63,2015,19,-97,3
63,2015,19,-93,3
63,2015,19,-91,1
63,2015,19,-71,1
63,2015,19,-67,2
63,2015,19,81,1
63,2015,21,-105,21
63,2015,23,-107,28
63,2015,23,115,1
63,2015,25,-81,3
63,2015,25,57,1
63,2015,27,-99,1
63,2015,27,-97,1
63,2015,27,-81,1
63,2015,29,-99,1
63,2015,29,-97,3
63,2015,29,-81,5
63,2015,31,-117,1
