"cell","mean_obs_days","jd_wk","year","year3"
590.1,2.42857142857143,336,2017,NA
590.1,2.57142857142857,343,2017,NA
590.1,2.28571428571429,350,2017,NA
590.1,2.28571428571429,0,2017,NA
590.1,1.85714285714286,7,2017,NA
590.1,1.57142857142857,14,2017,NA
590.1,1.57142857142857,21,2018,NA
590.1,1.57142857142857,28,2018,NA
590.1,2.42857142857143,35,2018,NA
590.1,3.14285714285714,42,2018,NA
590.1,3,49,2018,NA
590.1,3.71428571428571,56,2018,NA
590.1,4.28571428571429,63,2018,NA
590.1,4.14285714285714,70,2018,NA
590.1,5.14285714285714,77,2018,NA
590.1,5.42857142857143,84,2018,NA
590.1,7.42857142857143,91,2018,NA
590.1,14.2857142857143,98,2018,NA
590.1,17.4285714285714,105,2018,NA
590.1,21.5714285714286,112,2018,NA
590.1,28.2857142857143,119,2018,NA
590.1,36.1428571428571,126,2018,NA
590.1,45.8571428571429,133,2018,NA
590.1,53.4285714285714,140,2018,NA
590.1,58.7142857142857,147,2018,NA
590.1,67,154,2018,NA
590.1,78,161,2018,NA
590.1,86.8571428571429,168,2018,NA
590.1,91,175,2018,NA
590.1,96.2857142857143,182,2018,NA
590.1,103,189,2018,NA
590.1,110.285714285714,196,2018,NA
590.1,116.571428571429,203,2018,NA
590.1,116.142857142857,210,2018,NA
590.1,117.714285714286,217,2018,NA
590.1,118.571428571429,224,2018,NA
590.1,123.571428571429,231,2018,NA
590.1,119,238,2018,NA
590.1,109.428571428571,245,2018,NA
590.1,100.142857142857,252,2018,NA
590.1,91.2857142857143,259,2018,NA
590.1,79,266,2018,NA
590.1,68,273,2018,NA
590.1,51.2857142857143,280,2018,NA
590.1,40.4285714285714,287,2018,NA
590.1,30.8571428571429,294,2018,NA
590.1,22.2857142857143,301,2018,NA
590.1,16.4285714285714,308,2018,NA
590.1,12,315,2018,NA
590.1,9.42857142857143,322,2018,NA
590.1,4.85714285714286,329,2018,NA
590.1,4.14285714285714,336,2018,NA
590.1,4.28571428571429,343,2018,NA
590.1,4.28571428571429,350,2018,NA
590.1,4.14285714285714,357,2018,NA
590.1,4.28571428571429,0,2018,NA
590.1,4.42857142857143,7,2018,NA
590.1,4.71428571428571,14,2018,NA
590.1,4.57142857142857,21,2019,NA
590.1,4.71428571428571,28,2019,NA
590.1,4.71428571428571,35,2019,NA
590.1,4.71428571428571,42,2019,NA
590.1,5,49,2019,NA
590.1,5.85714285714286,56,2019,NA
590.1,6.14285714285714,63,2019,NA
590.1,8.28571428571429,70,2019,NA
590.1,9.42857142857143,77,2019,NA
590.1,15.5714285714286,84,2019,NA
590.1,21,91,2019,NA
590.1,24,98,2019,NA
590.1,27,105,2019,NA
590.1,35,112,2019,NA
590.1,41.2857142857143,119,2019,NA
590.1,53.8571428571429,126,2019,NA
590.1,65.1428571428571,133,2019,NA
590.1,75.5714285714286,140,2019,NA
590.1,92.5714285714286,147,2019,NA
590.1,105.142857142857,154,2019,NA
590.1,120.428571428571,161,2019,NA
590.1,140.285714285714,168,2019,NA
590.1,156,175,2019,NA
590.1,168.142857142857,182,2019,NA
590.1,179.285714285714,189,2019,NA
590.1,185.142857142857,196,2019,NA
590.1,195.285714285714,203,2019,NA
590.1,200.857142857143,210,2019,NA
590.1,174.571428571429,217,2019,NA
593.1,2.71428571428571,28,2017,NA
593.1,2.71428571428571,35,2017,NA
593.1,2.71428571428571,42,2017,NA
593.1,2.42857142857143,49,2017,NA
593.1,2.57142857142857,56,2017,NA
593.1,2.85714285714286,63,2017,NA
593.1,3.57142857142857,70,2017,NA
593.1,7,77,2017,NA
593.1,8.85714285714286,84,2017,NA
593.1,14.2857142857143,91,2017,NA
593.1,16,98,2017,NA
593.1,19.1428571428571,105,2017,NA
593.1,23.8571428571429,112,2017,NA
593.1,30,119,2017,NA
593.1,37.8571428571429,126,2017,NA
593.1,48.2857142857143,133,2017,NA
593.1,58.2857142857143,140,2017,NA
593.1,70,147,2017,NA
593.1,84.1428571428571,154,2017,NA
593.1,100.285714285714,161,2017,NA
593.1,108.571428571429,168,2017,NA
593.1,122.714285714286,175,2017,NA
593.1,133.285714285714,182,2017,NA
593.1,138,189,2017,NA
593.1,144.714285714286,196,2017,NA
593.1,150.142857142857,203,2017,NA
593.1,151.142857142857,210,2017,NA
593.1,156,217,2017,NA
593.1,151.571428571429,224,2017,NA
593.1,157.428571428571,231,2017,NA
593.1,166.142857142857,238,2017,NA
593.1,167,245,2017,NA
593.1,159,252,2017,NA
593.1,152.714285714286,259,2017,NA
593.1,142.285714285714,266,2017,NA
593.1,131,273,2017,NA
593.1,103.714285714286,280,2017,NA
593.1,76.8571428571429,287,2017,NA
593.1,56.2857142857143,294,2017,NA
593.1,41.7142857142857,301,2017,NA
593.1,26.5714285714286,308,2017,NA
593.1,17.8571428571429,315,2017,NA
593.1,8.71428571428571,322,2017,NA
593.1,7,329,2017,NA
593.1,5.14285714285714,336,2017,NA
593.1,4.85714285714286,343,2017,NA
593.1,4.57142857142857,350,2017,NA
593.1,4,357,2017,NA
593.1,3.28571428571429,364,2017,NA
593.1,3.14285714285714,0,2017,NA
593.1,3.57142857142857,7,2017,NA
593.1,3.42857142857143,14,2017,NA
593.1,3.85714285714286,21,2018,NA
593.1,5.57142857142857,28,2018,NA
593.1,7.71428571428571,35,2018,NA
593.1,8.42857142857143,42,2018,NA
593.1,9.28571428571429,49,2018,NA
593.1,10.7142857142857,56,2018,NA
593.1,12.4285714285714,63,2018,NA
593.1,13,70,2018,NA
593.1,13.4285714285714,77,2018,NA
593.1,14,84,2018,NA
593.1,23.5714285714286,91,2018,NA
593.1,41.8571428571429,98,2018,NA
593.1,54.7142857142857,105,2018,NA
593.1,71.8571428571429,112,2018,NA
593.1,95.4285714285714,119,2018,NA
593.1,122.857142857143,126,2018,NA
593.1,147.857142857143,133,2018,NA
593.1,167.714285714286,140,2018,NA
593.1,182,147,2018,NA
593.1,199.714285714286,154,2018,NA
593.1,215.857142857143,161,2018,NA
593.1,229.571428571429,168,2018,NA
593.1,241,175,2018,NA
593.1,252.285714285714,182,2018,NA
593.1,269.857142857143,189,2018,NA
593.1,284,196,2018,NA
593.1,303.428571428571,203,2018,NA
593.1,316.714285714286,210,2018,NA
593.1,327.571428571429,217,2018,NA
593.1,330.428571428571,224,2018,NA
593.1,340.142857142857,231,2018,NA
593.1,335.714285714286,238,2018,NA
593.1,320.285714285714,245,2018,NA
593.1,286.857142857143,252,2018,NA
593.1,268.857142857143,259,2018,NA
593.1,232.571428571429,266,2018,NA
593.1,196.714285714286,273,2018,NA
593.1,152.428571428571,280,2018,NA
593.1,113.714285714286,287,2018,NA
593.1,83.1428571428571,294,2018,NA
593.1,66.4285714285714,301,2018,NA
593.1,37,308,2018,NA
593.1,25.5714285714286,315,2018,NA
593.1,18.8571428571429,322,2018,NA
593.1,15.4285714285714,329,2018,NA
593.1,11.5714285714286,336,2018,NA
593.1,10.2857142857143,343,2018,NA
593.1,10.2857142857143,350,2018,NA
593.1,10.4285714285714,357,2018,NA
593.1,9.85714285714286,364,2018,NA
593.1,9,0,2018,NA
593.1,8.42857142857143,7,2018,NA
593.1,9.14285714285714,14,2018,NA
593.1,9.28571428571429,21,2019,NA
593.1,8.71428571428571,28,2019,NA
593.1,8.57142857142857,35,2019,NA
593.1,9.14285714285714,42,2019,NA
593.1,10,49,2019,NA
593.1,12.1428571428571,56,2019,NA
593.1,14,63,2019,NA
593.1,20.5714285714286,70,2019,NA
593.1,25.5714285714286,77,2019,NA
593.1,32.8571428571429,84,2019,NA
593.1,47.4285714285714,91,2019,NA
593.1,61.1428571428571,98,2019,NA
593.1,77.8571428571429,105,2019,NA
593.1,98.1428571428571,112,2019,NA
593.1,123.285714285714,119,2019,NA
593.1,158.857142857143,126,2019,NA
593.1,194.285714285714,133,2019,NA
593.1,220.285714285714,140,2019,NA
593.1,270.142857142857,147,2019,NA
593.1,316.428571428571,154,2019,NA
593.1,365.714285714286,161,2019,NA
593.1,408,168,2019,NA
593.1,481.714285714286,175,2019,NA
593.1,578.714285714286,182,2019,NA
593.1,667.285714285714,189,2019,NA
593.1,725.428571428571,196,2019,NA
593.1,781.428571428571,203,2019,NA
593.1,817.857142857143,210,2019,NA
593.1,757.285714285714,217,2019,NA
595.1,2.57142857142857,21,2017,NA
595.1,3.14285714285714,28,2017,NA
595.1,3.57142857142857,35,2017,NA
595.1,4.14285714285714,42,2017,NA
595.1,3.85714285714286,49,2017,NA
595.1,4.14285714285714,56,2017,NA
595.1,5.57142857142857,63,2017,NA
595.1,7.42857142857143,70,2017,NA
595.1,12.7142857142857,77,2017,NA
595.1,24.5714285714286,84,2017,NA
595.1,33.4285714285714,91,2017,NA
595.1,41.7142857142857,98,2017,NA
595.1,46.7142857142857,105,2017,NA
595.1,50,112,2017,NA
595.1,54,119,2017,NA
595.1,58.2857142857143,126,2017,NA
595.1,56.2857142857143,133,2017,NA
595.1,63.7142857142857,140,2017,NA
595.1,67.5714285714286,147,2017,NA
595.1,73.4285714285714,154,2017,NA
595.1,80.4285714285714,161,2017,NA
595.1,87.5714285714286,168,2017,NA
595.1,97.1428571428571,175,2017,NA
595.1,103,182,2017,NA
595.1,107.714285714286,189,2017,NA
595.1,115,196,2017,NA
595.1,119.428571428571,203,2017,NA
595.1,126.857142857143,210,2017,NA
595.1,131,217,2017,NA
595.1,126.857142857143,224,2017,NA
595.1,132.142857142857,231,2017,NA
595.1,130.571428571429,238,2017,NA
595.1,136.714285714286,245,2017,NA
595.1,137.142857142857,252,2017,NA
595.1,130.714285714286,259,2017,NA
595.1,129.142857142857,266,2017,NA
595.1,121,273,2017,NA
595.1,106.142857142857,280,2017,NA
595.1,88.7142857142857,287,2017,NA
595.1,64.4285714285714,294,2017,NA
595.1,49.7142857142857,301,2017,NA
595.1,39.2857142857143,308,2017,NA
595.1,24.8571428571429,315,2017,NA
595.1,17.5714285714286,322,2017,NA
595.1,11.2857142857143,329,2017,NA
595.1,9.85714285714286,336,2017,NA
595.1,8.57142857142857,343,2017,NA
595.1,7.42857142857143,350,2017,NA
595.1,6,357,2017,NA
595.1,5.85714285714286,364,2017,NA
595.1,6.14285714285714,0,2017,NA
595.1,6.71428571428571,7,2017,NA
595.1,6.28571428571429,14,2017,NA
595.1,6.57142857142857,21,2018,NA
595.1,8,28,2018,NA
595.1,9.57142857142857,35,2018,NA
595.1,9.71428571428571,42,2018,NA
595.1,10,49,2018,NA
595.1,10.4285714285714,56,2018,NA
595.1,14,63,2018,NA
595.1,17.2857142857143,70,2018,NA
595.1,23.2857142857143,77,2018,NA
595.1,27.7142857142857,84,2018,NA
595.1,80.5714285714286,91,2018,NA
595.1,117.714285714286,98,2018,NA
595.1,134.714285714286,105,2018,NA
595.1,147.714285714286,112,2018,NA
595.1,172,119,2018,NA
595.1,190,126,2018,NA
595.1,209,133,2018,NA
595.1,184.285714285714,140,2018,NA
595.1,176,147,2018,NA
595.1,187.571428571429,154,2018,NA
595.1,206.857142857143,161,2018,NA
595.1,218.428571428571,168,2018,NA
595.1,233.714285714286,175,2018,NA
595.1,247.285714285714,182,2018,NA
595.1,259.714285714286,189,2018,NA
595.1,266.142857142857,196,2018,NA
595.1,272,203,2018,NA
595.1,279.428571428571,210,2018,NA
595.1,285,217,2018,NA
595.1,285.428571428571,224,2018,NA
595.1,292.571428571429,231,2018,NA
595.1,297,238,2018,NA
595.1,296.285714285714,245,2018,NA
595.1,288.142857142857,252,2018,NA
595.1,270.571428571429,259,2018,NA
595.1,243.571428571429,266,2018,NA
595.1,207,273,2018,NA
595.1,171.571428571429,280,2018,NA
595.1,135,287,2018,NA
595.1,102.857142857143,294,2018,NA
595.1,77.2857142857143,301,2018,NA
595.1,55.4285714285714,308,2018,NA
595.1,39.8571428571429,315,2018,NA
595.1,36.4285714285714,322,2018,NA
595.1,27.2857142857143,329,2018,NA
595.1,20,336,2018,NA
595.1,17.4285714285714,343,2018,NA
595.1,16.8571428571429,350,2018,NA
595.1,13.2857142857143,357,2018,NA
595.1,11.4285714285714,364,2018,NA
595.1,11,0,2018,NA
595.1,10,7,2018,NA
595.1,9.57142857142857,14,2018,NA
595.1,10,21,2019,NA
595.1,9.85714285714286,28,2019,NA
595.1,11.2857142857143,35,2019,NA
595.1,13.2857142857143,42,2019,NA
595.1,18.4285714285714,49,2019,NA
595.1,25,56,2019,NA
595.1,36.2857142857143,63,2019,NA
595.1,48.8571428571429,70,2019,NA
595.1,64.7142857142857,77,2019,NA
595.1,84.5714285714286,84,2019,NA
595.1,137.142857142857,91,2019,NA
595.1,169.285714285714,98,2019,NA
595.1,195.285714285714,105,2019,NA
595.1,207.857142857143,112,2019,NA
595.1,231.142857142857,119,2019,NA
595.1,253.857142857143,126,2019,NA
595.1,281.714285714286,133,2019,NA
595.1,266.571428571429,140,2019,NA
595.1,281,147,2019,NA
595.1,300,154,2019,NA
595.1,353.428571428571,161,2019,NA
595.1,390.285714285714,168,2019,NA
595.1,432.571428571429,175,2019,NA
595.1,470.142857142857,182,2019,NA
595.1,516.142857142857,189,2019,NA
595.1,546.571428571429,196,2019,NA
595.1,588.285714285714,203,2019,NA
595.1,591,210,2019,NA
595.1,530.857142857143,217,2019,NA
618.1,3,21,2017,NA
618.1,4.42857142857143,28,2017,NA
618.1,5.14285714285714,35,2017,NA
618.1,5,42,2017,NA
618.1,5.28571428571429,49,2017,NA
618.1,6,63,2017,NA
618.1,7.85714285714286,70,2017,NA
618.1,11.4285714285714,77,2017,NA
618.1,20,84,2017,NA
618.1,21.8571428571429,91,2017,NA
618.1,23,98,2017,NA
618.1,24.5714285714286,105,2017,NA
618.1,26.7142857142857,112,2017,NA
618.1,27.2857142857143,119,2017,NA
618.1,28,126,2017,NA
618.1,23.5714285714286,133,2017,NA
618.1,26.4285714285714,140,2017,NA
618.1,32.7142857142857,147,2017,NA
618.1,39.7142857142857,154,2017,NA
618.1,45.5714285714286,161,2017,NA
618.1,51.8571428571429,168,2017,NA
618.1,57.4285714285714,175,2017,NA
618.1,62.2857142857143,182,2017,NA
618.1,67.1428571428571,189,2017,NA
618.1,70.8571428571429,196,2017,NA
618.1,71,203,2017,NA
618.1,74.5714285714286,210,2017,NA
618.1,84.2857142857143,217,2017,NA
618.1,93.1428571428571,224,2017,NA
618.1,95.4285714285714,231,2017,NA
618.1,97.7142857142857,238,2017,NA
618.1,94.7142857142857,245,2017,NA
618.1,96.1428571428571,252,2017,NA
618.1,89.4285714285714,259,2017,NA
618.1,76.4285714285714,266,2017,NA
618.1,59,273,2017,NA
618.1,47.2857142857143,280,2017,NA
618.1,35.2857142857143,287,2017,NA
618.1,27.5714285714286,294,2017,NA
618.1,18,301,2017,NA
618.1,13.5714285714286,308,2017,NA
618.1,7.85714285714286,315,2017,NA
618.1,6.14285714285714,322,2017,NA
618.1,6,329,2017,NA
618.1,5.71428571428571,336,2017,NA
618.1,5.85714285714286,343,2017,NA
618.1,5,350,2017,NA
618.1,3.85714285714286,357,2017,NA
618.1,4.57142857142857,0,2017,NA
618.1,4.71428571428571,7,2017,NA
618.1,4.14285714285714,21,2017,NA
618.1,4.42857142857143,28,2018,NA
618.1,5,35,2018,NA
618.1,5,42,2018,NA
618.1,5.14285714285714,49,2018,NA
618.1,4.57142857142857,56,2018,NA
618.1,5.71428571428571,63,2018,NA
618.1,6.28571428571429,70,2018,NA
618.1,7,77,2018,NA
618.1,6.85714285714286,84,2018,NA
618.1,17.1428571428571,91,2018,NA
618.1,32.7142857142857,98,2018,NA
618.1,40.7142857142857,105,2018,NA
618.1,46.1428571428571,112,2018,NA
618.1,55.2857142857143,119,2018,NA
618.1,69.1428571428571,126,2018,NA
618.1,79.1428571428571,133,2018,NA
618.1,84.5714285714286,140,2018,NA
618.1,86,147,2018,NA
618.1,94.7142857142857,154,2018,NA
618.1,109,161,2018,NA
618.1,121.571428571429,168,2018,NA
618.1,125.428571428571,175,2018,NA
618.1,138,182,2018,NA
618.1,140.571428571429,189,2018,NA
618.1,147,196,2018,NA
618.1,155.428571428571,203,2018,NA
618.1,163.428571428571,210,2018,NA
618.1,166.714285714286,217,2018,NA
618.1,169.571428571429,224,2018,NA
618.1,170.857142857143,231,2018,NA
618.1,173.571428571429,238,2018,NA
618.1,169.285714285714,245,2018,NA
618.1,157.714285714286,252,2018,NA
618.1,139,259,2018,NA
618.1,127.857142857143,266,2018,NA
618.1,112.714285714286,273,2018,NA
618.1,96,280,2018,NA
618.1,78.1428571428571,287,2018,NA
618.1,59.7142857142857,294,2018,NA
618.1,47.1428571428571,301,2018,NA
618.1,37,308,2018,NA
618.1,23.2857142857143,315,2018,NA
618.1,17.2857142857143,322,2018,NA
618.1,9.42857142857143,329,2018,NA
618.1,6.42857142857143,336,2018,NA
618.1,5.57142857142857,343,2018,NA
618.1,4.71428571428571,350,2018,NA
618.1,4.71428571428571,357,2018,NA
618.1,4.28571428571429,364,2018,NA
618.1,3.57142857142857,0,2018,NA
618.1,3.85714285714286,7,2018,NA
618.1,3.71428571428571,14,2018,NA
618.1,4.57142857142857,21,2019,NA
618.1,4.14285714285714,28,2019,NA
618.1,4.28571428571429,35,2019,NA
618.1,3.85714285714286,42,2019,NA
618.1,5.71428571428571,49,2019,NA
618.1,6.28571428571429,56,2019,NA
618.1,8,63,2019,NA
618.1,11.4285714285714,70,2019,NA
618.1,28.2857142857143,77,2019,NA
618.1,35,84,2019,NA
618.1,45,91,2019,NA
618.1,49.8571428571429,98,2019,NA
618.1,54.8571428571429,105,2019,NA
618.1,61.5714285714286,112,2019,NA
618.1,71.1428571428571,119,2019,NA
618.1,70.1428571428571,126,2019,NA
618.1,80.5714285714286,133,2019,NA
618.1,91.5714285714286,140,2019,NA
618.1,113.428571428571,147,2019,NA
618.1,135.571428571429,154,2019,NA
618.1,159.428571428571,161,2019,NA
618.1,185.857142857143,168,2019,NA
618.1,204.714285714286,175,2019,NA
618.1,232.428571428571,182,2019,NA
618.1,256,189,2019,NA
618.1,265.142857142857,196,2019,NA
618.1,271.714285714286,203,2019,NA
618.1,291.142857142857,210,2019,NA
618.1,254,217,2019,NA
619.1,2.42857142857143,28,2017,NA
619.1,2.71428571428571,49,2017,NA
619.1,2.71428571428571,63,2017,NA
619.1,3,70,2017,NA
619.1,4.71428571428571,77,2017,NA
619.1,5.71428571428571,84,2017,NA
619.1,6.14285714285714,91,2017,NA
619.1,6.85714285714286,98,2017,NA
619.1,8.85714285714286,105,2017,NA
619.1,12.1428571428571,112,2017,NA
619.1,15.5714285714286,119,2017,NA
619.1,18.4285714285714,126,2017,NA
619.1,20.8571428571429,133,2017,NA
619.1,23.8571428571429,140,2017,NA
619.1,27.1428571428571,147,2017,NA
619.1,29.2857142857143,154,2017,NA
619.1,32.7142857142857,161,2017,NA
619.1,35.8571428571429,168,2017,NA
619.1,38.5714285714286,175,2017,NA
619.1,42.7142857142857,182,2017,NA
619.1,46.2857142857143,189,2017,NA
619.1,53,196,2017,NA
619.1,57.2857142857143,203,2017,NA
619.1,60.8571428571429,210,2017,NA
619.1,64.1428571428571,217,2017,NA
619.1,67.2857142857143,224,2017,NA
619.1,72.2857142857143,231,2017,NA
619.1,78,238,2017,NA
619.1,76.1428571428571,245,2017,NA
619.1,75.1428571428571,252,2017,NA
619.1,70.7142857142857,259,2017,NA
619.1,65.8571428571429,266,2017,NA
619.1,58.8571428571429,273,2017,NA
619.1,47.1428571428571,280,2017,NA
619.1,35.5714285714286,287,2017,NA
619.1,27,294,2017,NA
619.1,19.5714285714286,301,2017,NA
619.1,14,308,2017,NA
619.1,8.85714285714286,315,2017,NA
619.1,5.28571428571429,322,2017,NA
619.1,4.42857142857143,329,2017,NA
619.1,3.14285714285714,336,2017,NA
619.1,2.85714285714286,343,2017,NA
619.1,2.71428571428571,350,2017,NA
619.1,2.85714285714286,357,2017,NA
619.1,3.42857142857143,0,2017,NA
619.1,3.57142857142857,7,2017,NA
619.1,3.28571428571429,14,2017,NA
619.1,3.85714285714286,21,2018,NA
619.1,4.71428571428571,28,2018,NA
619.1,4.85714285714286,35,2018,NA
619.1,4.42857142857143,42,2018,NA
619.1,3.57142857142857,49,2018,NA
619.1,4.14285714285714,56,2018,NA
619.1,4.42857142857143,63,2018,NA
619.1,5,70,2018,NA
619.1,6.57142857142857,77,2018,NA
619.1,8.14285714285714,84,2018,NA
619.1,12,91,2018,NA
619.1,20.4285714285714,98,2018,NA
619.1,26.2857142857143,105,2018,NA
619.1,35.5714285714286,112,2018,NA
619.1,42.7142857142857,119,2018,NA
619.1,49.1428571428571,126,2018,NA
619.1,57.1428571428571,133,2018,NA
619.1,64.2857142857143,140,2018,NA
619.1,69.4285714285714,147,2018,NA
619.1,78.2857142857143,154,2018,NA
619.1,83.5714285714286,161,2018,NA
619.1,92.5714285714286,168,2018,NA
619.1,101,175,2018,NA
619.1,113.857142857143,182,2018,NA
619.1,121.142857142857,189,2018,NA
619.1,123,196,2018,NA
619.1,124.428571428571,203,2018,NA
619.1,130,210,2018,NA
619.1,134.571428571429,217,2018,NA
619.1,134.285714285714,224,2018,NA
619.1,131.714285714286,231,2018,NA
619.1,129.714285714286,238,2018,NA
619.1,125.428571428571,245,2018,NA
619.1,119,252,2018,NA
619.1,108.428571428571,259,2018,NA
619.1,91.2857142857143,266,2018,NA
619.1,77.5714285714286,273,2018,NA
619.1,60.1428571428571,280,2018,NA
619.1,46.4285714285714,287,2018,NA
619.1,36.4285714285714,294,2018,NA
619.1,27.8571428571429,301,2018,NA
619.1,18.8571428571429,308,2018,NA
619.1,15.4285714285714,315,2018,NA
619.1,13.5714285714286,322,2018,NA
619.1,11.8571428571429,329,2018,NA
619.1,9.85714285714286,336,2018,NA
619.1,9.85714285714286,343,2018,NA
619.1,8.57142857142857,350,2018,NA
619.1,7.57142857142857,357,2018,NA
619.1,6.42857142857143,0,2018,NA
619.1,5.14285714285714,7,2018,NA
619.1,4.42857142857143,14,2018,NA
619.1,4,21,2019,NA
619.1,3.57142857142857,28,2019,NA
619.1,3.57142857142857,35,2019,NA
619.1,4,42,2019,NA
619.1,4.57142857142857,49,2019,NA
619.1,6.28571428571429,56,2019,NA
619.1,9,63,2019,NA
619.1,13.5714285714286,70,2019,NA
619.1,16.2857142857143,77,2019,NA
619.1,20.7142857142857,84,2019,NA
619.1,26.7142857142857,91,2019,NA
619.1,35.4285714285714,98,2019,NA
619.1,41.8571428571429,105,2019,NA
619.1,51.5714285714286,112,2019,NA
619.1,60.5714285714286,119,2019,NA
619.1,76.5714285714286,126,2019,NA
619.1,92,133,2019,NA
619.1,101.142857142857,140,2019,NA
619.1,114.285714285714,147,2019,NA
619.1,128.142857142857,154,2019,NA
619.1,139,161,2019,NA
619.1,152.857142857143,168,2019,NA
619.1,164.142857142857,175,2019,NA
619.1,180,182,2019,NA
619.1,199.428571428571,189,2019,NA
619.1,211,196,2019,NA
619.1,226.571428571429,203,2019,NA
619.1,241.142857142857,210,2019,NA
619.1,217.571428571429,217,2019,NA
622.1,4.14285714285714,21,2017,NA
622.1,5,28,2017,NA
622.1,6,35,2017,NA
622.1,6.85714285714286,42,2017,NA
622.1,7.28571428571429,49,2017,NA
622.1,7.71428571428571,56,2017,NA
622.1,9.28571428571429,63,2017,NA
622.1,11.1428571428571,70,2017,NA
622.1,16.4285714285714,77,2017,NA
622.1,23.7142857142857,84,2017,NA
622.1,29.4285714285714,91,2017,NA
622.1,37.1428571428571,98,2017,NA
622.1,42.1428571428571,105,2017,NA
622.1,47.4285714285714,112,2017,NA
622.1,55.2857142857143,119,2017,NA
622.1,60.4285714285714,126,2017,NA
622.1,63.2857142857143,133,2017,NA
622.1,69.2857142857143,140,2017,NA
622.1,76.2857142857143,147,2017,NA
622.1,83.8571428571429,154,2017,NA
622.1,93.2857142857143,161,2017,NA
622.1,101,168,2017,NA
622.1,107.857142857143,175,2017,NA
622.1,119.571428571429,182,2017,NA
622.1,128.428571428571,189,2017,NA
622.1,139.857142857143,196,2017,NA
622.1,148.428571428571,203,2017,NA
622.1,159.714285714286,210,2017,NA
622.1,164.142857142857,217,2017,NA
622.1,165.428571428571,224,2017,NA
622.1,180.142857142857,231,2017,NA
622.1,189.285714285714,238,2017,NA
622.1,186.571428571429,245,2017,NA
622.1,186,252,2017,NA
622.1,180,259,2017,NA
622.1,179.857142857143,266,2017,NA
