"class","order","taxon_name","total_obs"
"Actinopterygii","Cypriniformes","Enteromius paludinosus",11
"Actinopterygii","Cypriniformes","Enteromius pobeguini",1
"Actinopterygii","Cypriniformes","Enteromius radiatus",1
"Actinopterygii","Cypriniformes","Enteromius unitaeniatus",1
"Actinopterygii","Cypriniformes","Enteromius viviparus",2
"Actinopterygii","Cypriniformes","Ericymba amplamala",4
"Actinopterygii","Cypriniformes","Erimystax dissimilis",1
"Actinopterygii","Cypriniformes","Erimystax harryi",2
"Actinopterygii","Cypriniformes","Erimystax x-punctatus",2
"Actinopterygii","Cypriniformes","Erimyzon claviformis",10
"Actinopterygii","Cypriniformes","Erimyzon oblongus",9
"Actinopterygii","Cypriniformes","Erimyzon sucetta",13
"Actinopterygii","Cypriniformes","Erimyzon tenuis",1
"Actinopterygii","Cypriniformes","Esomus danrica",1
"Actinopterygii","Cypriniformes","Esomus metallicus",3
"Actinopterygii","Cypriniformes","Exoglossum laurae",1
"Actinopterygii","Cypriniformes","Exoglossum maxillingua",9
"Actinopterygii","Cypriniformes","Formosania lacustre",23
"Actinopterygii","Cypriniformes","Garra barreimiae",5
"Actinopterygii","Cypriniformes","Garra mullya",1
"Actinopterygii","Cypriniformes","Gibelion catla",2
"Actinopterygii","Cypriniformes","Gila ditaenia",3
"Actinopterygii","Cypriniformes","Gila intermedia",1
"Actinopterygii","Cypriniformes","Gila orcuttii",10
"Actinopterygii","Cypriniformes","Gila pandora",6
"Actinopterygii","Cypriniformes","Gila robusta",9
"Actinopterygii","Cypriniformes","Gobio gobio",33
"Actinopterygii","Cypriniformes","Gobio lozanoi",6
"Actinopterygii","Cypriniformes","Gobio occitaniae",5
"Actinopterygii","Cypriniformes","Gymnocypris przewalskii",2
"Actinopterygii","Cypriniformes","Gyrinocheilus aymonieri",2
"Actinopterygii","Cypriniformes","Hampala macrolepidota",3
"Actinopterygii","Cypriniformes","Hemibarbus labeo",5
"Actinopterygii","Cypriniformes","Hemiculter leucisculus",13
"Actinopterygii","Cypriniformes","Hesperoleucus symmetricus",18
"Actinopterygii","Cypriniformes","Hybognathus amarus",2
"Actinopterygii","Cypriniformes","Hybognathus hankinsoni",8
"Actinopterygii","Cypriniformes","Hybognathus nuchalis",3
"Actinopterygii","Cypriniformes","Hybognathus placitus",2
"Actinopterygii","Cypriniformes","Hybognathus regius",3
"Actinopterygii","Cypriniformes","Hybopsis amblops",10
"Actinopterygii","Cypriniformes","Hybopsis hypsinotus",1
"Actinopterygii","Cypriniformes","Hypentelium etowanum",13
"Actinopterygii","Cypriniformes","Hypentelium nigricans",82
"Actinopterygii","Cypriniformes","Hypophthalmichthys molitrix",23
"Actinopterygii","Cypriniformes","Hypophthalmichthys nobilis",11
"Actinopterygii","Cypriniformes","Hypsibarbus wetmorei",1
"Actinopterygii","Cypriniformes","Ictiobus bubalus",36
"Actinopterygii","Cypriniformes","Ictiobus cyprinellus",14
"Actinopterygii","Cypriniformes","Ictiobus niger",4
"Actinopterygii","Cypriniformes","Labeo bata",1
"Actinopterygii","Cypriniformes","Labeo calbasu",1
"Actinopterygii","Cypriniformes","Labeo capensis",1
"Actinopterygii","Cypriniformes","Labeo cyclorhynchus",1
"Actinopterygii","Cypriniformes","Labeo cylindricus",2
"Actinopterygii","Cypriniformes","Labeo lineatus",1
"Actinopterygii","Cypriniformes","Labeo nasus",1
"Actinopterygii","Cypriniformes","Labeo rohita",4
"Actinopterygii","Cypriniformes","Labeo simpsoni",1
"Actinopterygii","Cypriniformes","Labeo sorex",2
"Actinopterygii","Cypriniformes","Labeo umbratus",1
"Actinopterygii","Cypriniformes","Labeobarbus kimberleyensis",3
"Actinopterygii","Cypriniformes","Labeobarbus seeberi",4
"Actinopterygii","Cypriniformes","Lepidocephalichthys jonklaasi",1
"Actinopterygii","Cypriniformes","Lepidocephalichthys thermalis",1
"Actinopterygii","Cypriniformes","Leptobarbus hoevenii",2
"Actinopterygii","Cypriniformes","Leucaspius delineatus",3
"Actinopterygii","Cypriniformes","Leuciscus aspius",9
"Actinopterygii","Cypriniformes","Leuciscus idus",13
"Actinopterygii","Cypriniformes","Leuciscus leuciscus",18
"Actinopterygii","Cypriniformes","Leucos aula",2
"Actinopterygii","Cypriniformes","Liniparhomaloptera disparis",53
"Actinopterygii","Cypriniformes","Luciobarbus bocagei",6
"Actinopterygii","Cypriniformes","Luxilus albeolus",20
"Actinopterygii","Cypriniformes","Luxilus cardinalis",3
"Actinopterygii","Cypriniformes","Luxilus cerasinus",10
"Actinopterygii","Cypriniformes","Luxilus chrysocephalus",117
"Actinopterygii","Cypriniformes","Luxilus coccogenis",21
"Actinopterygii","Cypriniformes","Luxilus cornutus",164
"Actinopterygii","Cypriniformes","Luxilus pilsbryi",9
"Actinopterygii","Cypriniformes","Luxilus zonatus",25
"Actinopterygii","Cypriniformes","Luxilus zonistius",5
"Actinopterygii","Cypriniformes","Lythrurus ardens",10
"Actinopterygii","Cypriniformes","Lythrurus bellus",3
"Actinopterygii","Cypriniformes","Lythrurus fasciolaris",7
"Actinopterygii","Cypriniformes","Lythrurus fumeus",9
"Actinopterygii","Cypriniformes","Lythrurus lirus",1
"Actinopterygii","Cypriniformes","Lythrurus matutinus",1
"Actinopterygii","Cypriniformes","Lythrurus umbratilis",11
"Actinopterygii","Cypriniformes","Macrhybopsis marconis",1
"Actinopterygii","Cypriniformes","Macrhybopsis storeriana",6
"Actinopterygii","Cypriniformes","Margariscus nachtriebi",32
"Actinopterygii","Cypriniformes","Megalobrama amblycephala",1
"Actinopterygii","Cypriniformes","Metzia formosae",3
"Actinopterygii","Cypriniformes","Microphysogobio brevirostris",2
"Actinopterygii","Cypriniformes","Microphysogobio longidorsalis",1
"Actinopterygii","Cypriniformes","Minytrema melanops",18
"Actinopterygii","Cypriniformes","Misgurnus anguillicaudatus",29
"Actinopterygii","Cypriniformes","Moapa coriacea",5
"Actinopterygii","Cypriniformes","Moxostoma anisurum",12
"Actinopterygii","Cypriniformes","Moxostoma ariommum",1
"Actinopterygii","Cypriniformes","Moxostoma breviceps",1
"Actinopterygii","Cypriniformes","Moxostoma carinatum",9
"Actinopterygii","Cypriniformes","Moxostoma collapsum",2
"Actinopterygii","Cypriniformes","Moxostoma congestum",24
"Actinopterygii","Cypriniformes","Moxostoma duquesnii",8
"Actinopterygii","Cypriniformes","Moxostoma erythrurum",39
"Actinopterygii","Cypriniformes","Moxostoma macrolepidotum",24
"Actinopterygii","Cypriniformes","Moxostoma pappillosum",1
"Actinopterygii","Cypriniformes","Moxostoma poecilurum",5
"Actinopterygii","Cypriniformes","Moxostoma valenciennesi",10
"Actinopterygii","Cypriniformes","Mylocheilus caurinus",7
"Actinopterygii","Cypriniformes","Mylopharodon conocephalus",78
"Actinopterygii","Cypriniformes","Nemacheilus fasciatus",6
"Actinopterygii","Cypriniformes","Nipponocypris koreanus",1
"Actinopterygii","Cypriniformes","Nocomis asper",3
"Actinopterygii","Cypriniformes","Nocomis biguttatus",45
"Actinopterygii","Cypriniformes","Nocomis leptocephalus",58
"Actinopterygii","Cypriniformes","Nocomis micropogon",42
"Actinopterygii","Cypriniformes","Nocomis platyrhynchus",3
"Actinopterygii","Cypriniformes","Nocomis raneyi",25
"Actinopterygii","Cypriniformes","Notemigonus crysoleucas",188
"Actinopterygii","Cypriniformes","Notropis alborus",2
"Actinopterygii","Cypriniformes","Notropis altipinnis",1
"Actinopterygii","Cypriniformes","Notropis amabilis",5
"Actinopterygii","Cypriniformes","Notropis asperifrons",1
"Actinopterygii","Cypriniformes","Notropis atherinoides",32
"Actinopterygii","Cypriniformes","Notropis atrocaudalis",4
"Actinopterygii","Cypriniformes","Notropis baileyi",8
"Actinopterygii","Cypriniformes","Notropis boops",8
"Actinopterygii","Cypriniformes","Notropis buccatus",19
"Actinopterygii","Cypriniformes","Notropis buchanani",3
"Actinopterygii","Cypriniformes","Notropis chalybaeus",5
"Actinopterygii","Cypriniformes","Notropis chiliticus",10
"Actinopterygii","Cypriniformes","Notropis chlorocephalus",4
"Actinopterygii","Cypriniformes","Notropis chrosomus",3
"Actinopterygii","Cypriniformes","Notropis cummingsae",2
"Actinopterygii","Cypriniformes","Notropis dorsalis",8
"Actinopterygii","Cypriniformes","Notropis grandis",3
"Actinopterygii","Cypriniformes","Notropis greenei",1
"Actinopterygii","Cypriniformes","Notropis harperi",9
"Actinopterygii","Cypriniformes","Notropis heterodon",8
"Actinopterygii","Cypriniformes","Notropis heterolepis",8
"Actinopterygii","Cypriniformes","Notropis hudsonius",48
"Actinopterygii","Cypriniformes","Notropis hypsilepis",2
"Actinopterygii","Cypriniformes","Notropis leuciodus",9
"Actinopterygii","Cypriniformes","Notropis longirostris",3
"Actinopterygii","Cypriniformes","Notropis lutipinnis",11
"Actinopterygii","Cypriniformes","Notropis maculatus",3
"Actinopterygii","Cypriniformes","Notropis mekistocholas",1
"Actinopterygii","Cypriniformes","Notropis nubilus",4
"Actinopterygii","Cypriniformes","Notropis percobromus",3
"Actinopterygii","Cypriniformes","Notropis petersoni",6
"Actinopterygii","Cypriniformes","Notropis photogenis",7
"Actinopterygii","Cypriniformes","Notropis procne",25
"Actinopterygii","Cypriniformes","Notropis rubellus",30
"Actinopterygii","Cypriniformes","Notropis rubricroceus",9
"Actinopterygii","Cypriniformes","Notropis scabriceps",1
"Actinopterygii","Cypriniformes","Notropis scepticus",3
"Actinopterygii","Cypriniformes","Notropis spectrunculus",1
"Actinopterygii","Cypriniformes","Notropis stilbius",2
"Actinopterygii","Cypriniformes","Notropis stramineus",36
"Actinopterygii","Cypriniformes","Notropis telescopus",8
"Actinopterygii","Cypriniformes","Notropis texanus",18
"Actinopterygii","Cypriniformes","Notropis uranoscopus",1
"Actinopterygii","Cypriniformes","Notropis volucellus",22
"Actinopterygii","Cypriniformes","Notropis wickliffi",1
"Actinopterygii","Cypriniformes","Notropis xaenocephalus",3
"Actinopterygii","Cypriniformes","Onychostoma alticorpus",3
"Actinopterygii","Cypriniformes","Onychostoma barbatulum",27
"Actinopterygii","Cypriniformes","Opsaridium peringueyi",1
"Actinopterygii","Cypriniformes","Opsariichthys bidens",1
"Actinopterygii","Cypriniformes","Opsariichthys evolans",12
"Actinopterygii","Cypriniformes","Opsariichthys kaopingensis",1
"Actinopterygii","Cypriniformes","Opsariichthys pachycephalus",60
"Actinopterygii","Cypriniformes","Opsopoeodus emiliae",6
"Actinopterygii","Cypriniformes","Oreonectes platycephalus",11
"Actinopterygii","Cypriniformes","Orthodon microlepidotus",2
"Actinopterygii","Cypriniformes","Paramisgurnus dabryanus",5
"Actinopterygii","Cypriniformes","Parazacco spilurus",69
"Actinopterygii","Cypriniformes","Pelecus cultratus",1
"Actinopterygii","Cypriniformes","Phenacobius catostomus",2
"Actinopterygii","Cypriniformes","Phenacobius mirabilis",6
"Actinopterygii","Cypriniformes","Phoxinus kumgangensis",1
"Actinopterygii","Cypriniformes","Phoxinus phoxinus",89
"Actinopterygii","Cypriniformes","Phoxinus septimaniae",6
"Actinopterygii","Cypriniformes","Pimephales notatus",162
"Actinopterygii","Cypriniformes","Pimephales promelas",121
"Actinopterygii","Cypriniformes","Pimephales vigilax",29
"Actinopterygii","Cypriniformes","Platygobio gracilis",1
"Actinopterygii","Cypriniformes","Plesiomyzon baotingensis",2
"Actinopterygii","Cypriniformes","Protochondrostoma genei",2
"Actinopterygii","Cypriniformes","Pseudobarbus burchelli",5
"Actinopterygii","Cypriniformes","Pseudobarbus burgi",1
"Actinopterygii","Cypriniformes","Pseudobarbus tenuis",1
"Actinopterygii","Cypriniformes","Pseudogastromyzon myersi",30
"Actinopterygii","Cypriniformes","Pseudopungtungia nigra",1
"Actinopterygii","Cypriniformes","Pseudorasbora parva",12
"Actinopterygii","Cypriniformes","Pteronotropis hypselopterus",11
"Actinopterygii","Cypriniformes","Pteronotropis metallicus",5
"Actinopterygii","Cypriniformes","Pteronotropis signipinnis",4
"Actinopterygii","Cypriniformes","Pteronotropis stonei",4
"Actinopterygii","Cypriniformes","Pteronotropis welaka",1
"Actinopterygii","Cypriniformes","Ptychocheilus grandis",19
"Actinopterygii","Cypriniformes","Ptychocheilus oregonensis",30
"Actinopterygii","Cypriniformes","Puntigrus partipentazona",1
"Actinopterygii","Cypriniformes","Puntius brevis",1
"Actinopterygii","Cypriniformes","Puntius sophore",3
"Actinopterygii","Cypriniformes","Puntius titteya",2
"Actinopterygii","Cypriniformes","Rasbora argyrotaenia",3
"Actinopterygii","Cypriniformes","Rasbora borapetensis",1
"Actinopterygii","Cypriniformes","Rasbora dandia",3
"Actinopterygii","Cypriniformes","Rasbora dorsinotata",1
"Actinopterygii","Cypriniformes","Rasbora wilpita",1
"Actinopterygii","Cypriniformes","Rhinichthys atratulus",203
"Actinopterygii","Cypriniformes","Rhinichthys cataractae",92
"Actinopterygii","Cypriniformes","Rhinichthys obtusus",33
"Actinopterygii","Cypriniformes","Rhinichthys osculus",28
"Actinopterygii","Cypriniformes","Rhinichthys umatilla",3
"Actinopterygii","Cypriniformes","Rhodeus amarus",6
"Actinopterygii","Cypriniformes","Rhodeus ocellatus",5
"Actinopterygii","Cypriniformes","Rhynchocypris oxycephalus",3
"Actinopterygii","Cypriniformes","Rhynchocypris percnurus",4
"Actinopterygii","Cypriniformes","Richardsonius balteatus",10
"Actinopterygii","Cypriniformes","Romanogobio benacensis",2
"Actinopterygii","Cypriniformes","Rutilus rutilus",64
"Actinopterygii","Cypriniformes","Sabanejewia larvata",1
"Actinopterygii","Cypriniformes","Sarmarutilus rubilio",5
"Actinopterygii","Cypriniformes","Scardinius erythrophthalmus",110
"Actinopterygii","Cypriniformes","Scardinius hesperidicus",5
"Actinopterygii","Cypriniformes","Schistura fasciolata",30
"Actinopterygii","Cypriniformes","Schistura incerta",2
"Actinopterygii","Cypriniformes","Schistura notostigma",1
"Actinopterygii","Cypriniformes","Semotilus atromaculatus",516
"Actinopterygii","Cypriniformes","Semotilus corporalis",97
"Actinopterygii","Cypriniformes","Semotilus lumbee",3
"Actinopterygii","Cypriniformes","Semotilus thoreauianus",9
"Actinopterygii","Cypriniformes","Spinibarbus hollandi",19
"Actinopterygii","Cypriniformes","Squalius alburnoides",5
"Actinopterygii","Cypriniformes","Squalius cephalus",135
"Actinopterygii","Cypriniformes","Squalius ghigii",2
"Actinopterygii","Cypriniformes","Squalius laietanus",1
"Actinopterygii","Cypriniformes","Squalius pyrenaicus",1
"Actinopterygii","Cypriniformes","Squalius squalus",58
"Actinopterygii","Cypriniformes","Squalius vardarensis",2
"Actinopterygii","Cypriniformes","Systomus orphoides",1
"Actinopterygii","Cypriniformes","Systomus rubripinnis",34
"Actinopterygii","Cypriniformes","Tanakia himantegus",4
"Actinopterygii","Cypriniformes","Tanakia signifer",1
"Actinopterygii","Cypriniformes","Tanichthys albonubes",2
"Actinopterygii","Cypriniformes","Telestes muticellus",36
"Actinopterygii","Cypriniformes","Telestes souffia",4
"Actinopterygii","Cypriniformes","Thoburnia hamiltoni",1
"Actinopterygii","Cypriniformes","Thoburnia rhothoeca",6
"Actinopterygii","Cypriniformes","Tinca tinca",35
"Actinopterygii","Cypriniformes","Tor tambroides",1
"Actinopterygii","Cypriniformes","Tribolodon brandtii",3
"Actinopterygii","Cypriniformes","Tribolodon hakonensis",3
"Actinopterygii","Cypriniformes","Triplophysa stoliczkai",1
"Actinopterygii","Cypriniformes","Vimba vimba",2
"Actinopterygii","Cypriniformes","Zacco platypus",9
"Actinopterygii","Cyprinodontiformes","Alfaro cultratus",2
"Actinopterygii","Cyprinodontiformes","Alloophorus robustus",1
"Actinopterygii","Cyprinodontiformes","Allotoca zacapuensis",1
"Actinopterygii","Cyprinodontiformes","Anableps anableps",3
"Actinopterygii","Cyprinodontiformes","Anableps dowei",6
"Actinopterygii","Cyprinodontiformes","Anableps microlepis",1
"Actinopterygii","Cyprinodontiformes","Anablepsoides hartii",1
"Actinopterygii","Cyprinodontiformes","Aphanius baeticus",1
"Actinopterygii","Cyprinodontiformes","Aphanius dispar",4
"Actinopterygii","Cyprinodontiformes","Aphanius fasciatus",1
"Actinopterygii","Cyprinodontiformes","Aphanius iberus",1
"Actinopterygii","Cyprinodontiformes","Aplocheilus panchax",10
"Actinopterygii","Cyprinodontiformes","Belonesox belizanus",15
"Actinopterygii","Cyprinodontiformes","Brachyrhaphis episcopi",2
"Actinopterygii","Cyprinodontiformes","Brachyrhaphis parismina",1
"Actinopterygii","Cyprinodontiformes","Cnesterodon decemmaculatus",22
"Actinopterygii","Cyprinodontiformes","Cyprinodon bondi",1
"Actinopterygii","Cyprinodontiformes","Cyprinodon diabolis",3
"Actinopterygii","Cyprinodontiformes","Cyprinodon elegans",4
"Actinopterygii","Cyprinodontiformes","Cyprinodon eremus",6
"Actinopterygii","Cyprinodontiformes","Cyprinodon eximius",1
"Actinopterygii","Cyprinodontiformes","Cyprinodon macrolepis",2
"Actinopterygii","Cyprinodontiformes","Cyprinodon macularius",14
"Actinopterygii","Cyprinodontiformes","Cyprinodon nevadensis",1
"Actinopterygii","Cyprinodontiformes","Cyprinodon pachycephalus",1
"Actinopterygii","Cyprinodontiformes","Cyprinodon pecosensis",1
"Actinopterygii","Cyprinodontiformes","Cyprinodon rubrofluviatilis",1
"Actinopterygii","Cyprinodontiformes","Cyprinodon salinus",15
"Actinopterygii","Cyprinodontiformes","Cyprinodon variegatus",159
"Actinopterygii","Cyprinodontiformes","Floridichthys carpio",6
"Actinopterygii","Cyprinodontiformes","Fundulus bifax",1
"Actinopterygii","Cyprinodontiformes","Fundulus blairae",7
"Actinopterygii","Cyprinodontiformes","Fundulus catenatus",24
"Actinopterygii","Cyprinodontiformes","Fundulus chrysotus",73
"Actinopterygii","Cyprinodontiformes","Fundulus cingulatus",3
"Actinopterygii","Cyprinodontiformes","Fundulus confluentus",6
"Actinopterygii","Cyprinodontiformes","Fundulus diaphanus",101
"Actinopterygii","Cyprinodontiformes","Fundulus dispar",34
"Actinopterygii","Cyprinodontiformes","Fundulus escambiae",14
"Actinopterygii","Cyprinodontiformes","Fundulus grandis",55
"Actinopterygii","Cyprinodontiformes","Fundulus heteroclitus",177
"Actinopterygii","Cyprinodontiformes","Fundulus jenkinsi",3
