"day","year","lat_bin","lon_bin","day_count"
212,2017,39,-83,9
212,2017,39,-79,2
212,2017,39,-77,10
212,2017,39,-75,6
212,2017,41,-105,3
212,2017,41,-89,3
212,2017,41,-87,2
212,2017,41,-83,1
212,2017,41,-81,10
212,2017,41,-79,2
212,2017,41,-77,2
212,2017,41,-75,6
212,2017,41,-73,6
212,2017,41,-71,3
212,2017,43,-123,1
212,2017,43,-111,1
212,2017,43,-109,1
212,2017,43,-93,1
212,2017,43,-89,4
212,2017,43,-87,2
212,2017,43,-85,5
212,2017,43,-83,4
212,2017,43,-81,11
212,2017,43,-79,6
212,2017,43,-77,7
212,2017,43,-73,18
212,2017,43,-71,9
212,2017,43,-69,1
212,2017,43,3,1
212,2017,45,-121,6
212,2017,45,-111,1
212,2017,45,-93,2
212,2017,45,-91,4
212,2017,45,-85,1
212,2017,45,-83,2
212,2017,45,-81,12
212,2017,45,-79,2
212,2017,45,-77,4
212,2017,45,-75,2
212,2017,45,-73,9
212,2017,45,-69,6
212,2017,45,-67,1
212,2017,45,-65,2
212,2017,45,11,1
212,2017,47,-123,1
212,2017,47,-95,1
212,2017,47,5,1
212,2017,49,-123,1
212,2017,49,-121,2
212,2017,49,-115,2
212,2017,49,-109,1
212,2017,49,-89,1
212,2017,49,-85,1
212,2017,51,15,1
212,2017,53,-113,1
212,2017,65,-149,1
212,2018,9,-85,1
212,2018,15,-97,3
212,2018,17,-93,2
212,2018,19,-99,7
212,2018,19,-97,7
212,2018,19,-91,1
212,2018,19,-75,1
212,2018,21,-105,1
212,2018,21,-101,1
212,2018,21,-99,9
212,2018,21,-87,1
212,2018,23,-107,1
212,2018,23,-99,1
212,2018,25,-107,3
212,2018,25,-101,13
212,2018,25,-81,1
212,2018,27,-99,5
212,2018,27,-97,14
212,2018,27,-83,3
212,2018,27,-81,1
212,2018,29,-99,15
212,2018,29,-97,2
212,2018,29,-95,4
212,2018,29,-83,4
212,2018,29,-81,8
212,2018,31,-111,3
212,2018,31,-109,1
212,2018,31,-107,1
212,2018,31,-101,1
212,2018,31,-99,1
212,2018,31,-97,3
212,2018,31,-95,5
212,2018,31,-93,2
212,2018,31,-91,1
212,2018,31,-89,1
212,2018,31,-87,1
212,2018,33,-119,2
212,2018,33,-117,4
212,2018,33,-111,3
212,2018,33,-101,1
212,2018,33,-99,1
212,2018,33,-97,18
212,2018,33,-93,1
212,2018,33,-87,3
212,2018,33,-83,1
212,2018,33,-81,5
212,2018,35,-119,6
212,2018,35,-97,3
212,2018,35,-95,12
212,2018,35,-93,3
212,2018,35,-89,1
212,2018,35,-87,4
212,2018,35,-83,1
212,2018,35,-81,3
212,2018,35,-79,8
212,2018,37,-123,9
212,2018,37,-121,2
212,2018,37,-119,2
212,2018,37,-105,1
212,2018,37,-99,1
212,2018,37,-95,1
212,2018,37,-93,3
212,2018,37,-89,3
212,2018,37,-87,7
212,2018,37,-85,1
212,2018,37,-83,2
212,2018,37,-79,1
212,2018,37,-77,2
212,2018,37,127,4
212,2018,39,-123,4
212,2018,39,-121,2
212,2018,39,-119,11
212,2018,39,-107,1
212,2018,39,-105,3
212,2018,39,-95,1
212,2018,39,-93,2
212,2018,39,-91,2
212,2018,39,-89,2
212,2018,39,-85,3
212,2018,39,-83,13
212,2018,39,-79,1
212,2018,39,-77,31
212,2018,39,-75,5
212,2018,41,-105,3
212,2018,41,-97,2
212,2018,41,-95,1
212,2018,41,-93,1
212,2018,41,-89,6
212,2018,41,-87,29
212,2018,41,-85,1
212,2018,41,-83,3
212,2018,41,-81,22
212,2018,41,-79,7
212,2018,41,-77,5
212,2018,41,-75,11
212,2018,41,-73,21
212,2018,41,-69,1
212,2018,41,-7,2
212,2018,43,-97,1
212,2018,43,-89,5
212,2018,43,-87,2
212,2018,43,-85,2
212,2018,43,-83,2
212,2018,43,-81,13
212,2018,43,-79,18
212,2018,43,-77,13
212,2018,43,-75,1
212,2018,43,-73,13
212,2018,43,-71,8
212,2018,43,5,1
212,2018,45,-111,3
212,2018,45,-95,1
212,2018,45,-93,19
212,2018,45,-91,1
212,2018,45,-87,1
212,2018,45,-85,6
212,2018,45,-81,1
212,2018,45,-79,18
212,2018,45,-77,10
212,2018,45,-75,5
212,2018,45,-73,3
212,2018,45,-71,2
212,2018,45,-69,5
212,2018,45,-67,6
212,2018,45,-1,1
212,2018,47,-123,4
212,2018,47,-95,3
212,2018,47,-89,1
212,2018,47,-87,4
212,2018,47,-61,1
212,2018,47,-53,3
212,2018,47,3,1
212,2018,47,9,2
212,2018,49,-125,2
212,2018,49,-123,1
212,2018,49,-121,1
212,2018,49,-115,2
212,2018,49,-109,2
212,2018,49,-97,2
212,2018,49,-89,2
212,2018,49,-65,1
212,2018,49,17,1
212,2018,51,-115,2
212,2018,51,-81,3
212,2018,51,-3,1
212,2018,51,3,1
212,2018,51,11,1
212,2018,53,-1,1
213,2015,11,-85,1
213,2015,15,-97,5
213,2015,17,-95,3
213,2015,17,-91,2
213,2015,17,-89,5
213,2015,19,-101,1
213,2015,19,-89,1
213,2015,19,73,1
213,2015,21,-105,1
213,2015,21,-89,4
213,2015,23,-107,4
213,2015,25,-101,2
213,2015,27,-97,5
213,2015,29,-97,2
213,2015,29,-95,2
213,2015,29,-81,3
213,2015,31,-111,10
213,2015,31,-105,14
213,2015,31,-97,3
213,2015,31,-95,3
213,2015,33,-119,2
213,2015,33,-117,1
213,2015,33,-105,1
213,2015,33,-97,14
213,2015,33,-85,1
213,2015,35,-119,3
213,2015,35,-117,3
213,2015,35,-115,1
213,2015,35,-113,3
213,2015,35,-97,2
213,2015,35,-87,1
213,2015,35,-79,11
213,2015,35,-77,1
213,2015,37,-123,4
213,2015,37,-97,1
213,2015,37,-77,1
213,2015,39,-123,2
213,2015,39,-115,1
213,2015,39,-85,6
213,2015,39,-83,1
213,2015,39,-77,22
213,2015,41,-105,1
213,2015,41,-89,1
213,2015,41,-87,18
213,2015,41,-83,11
213,2015,41,-81,10
213,2015,41,-79,1
213,2015,41,-77,3
213,2015,41,-75,3
213,2015,43,-89,1
213,2015,43,-85,5
213,2015,43,-83,3
213,2015,43,-79,1
213,2015,43,-73,1
213,2015,45,-123,1
213,2015,45,-115,1
213,2015,45,-93,1
213,2015,45,-83,1
213,2015,45,-75,1
213,2015,45,-73,5
213,2015,45,-65,2
213,2015,45,11,1
213,2015,47,-123,1
213,2015,47,-101,2
213,2015,61,21,1
213,2016,11,-61,1
213,2016,13,-87,2
213,2016,15,-97,8
213,2016,19,-103,1
213,2016,19,-99,4
213,2016,19,-97,48
213,2016,19,-93,1
213,2016,19,-69,1
213,2016,19,73,5
213,2016,21,-105,1
213,2016,21,-103,13
213,2016,21,-101,2
213,2016,21,-99,3
213,2016,21,-87,1
213,2016,25,-101,2
213,2016,25,-99,1
213,2016,25,-81,2
213,2016,27,-99,2
213,2016,27,-83,1
213,2016,27,-81,2
213,2016,29,-99,6
213,2016,29,-95,4
213,2016,31,-99,1
213,2016,31,-97,8
213,2016,31,-89,1
213,2016,31,-85,27
213,2016,33,-117,7
213,2016,33,-111,2
213,2016,33,-99,1
213,2016,33,-97,7
213,2016,33,-87,3
213,2016,33,-83,2
213,2016,35,-119,6
213,2016,35,-107,2
213,2016,35,-105,3
213,2016,35,-97,1
213,2016,35,-93,2
213,2016,35,-83,2
213,2016,35,-81,4
213,2016,35,-79,1
213,2016,37,-123,3
213,2016,37,-121,1
213,2016,37,-119,9
213,2016,37,-97,1
213,2016,37,-95,1
213,2016,37,-93,1
213,2016,37,-87,1
213,2016,37,-83,3
213,2016,37,-75,4
213,2016,39,-123,1
213,2016,39,-121,1
213,2016,39,-119,13
213,2016,39,-117,4
213,2016,39,-107,1
213,2016,39,-103,1
213,2016,39,-91,1
213,2016,39,-85,8
213,2016,39,-79,6
213,2016,39,-77,17
213,2016,39,-75,8
213,2016,41,-125,2
213,2016,41,-105,4
213,2016,41,-101,2
213,2016,41,-95,1
213,2016,41,-89,4
213,2016,41,-87,7
213,2016,41,-83,1
213,2016,41,-81,2
213,2016,41,-75,3
213,2016,41,-73,2
213,2016,41,-71,1
213,2016,41,-9,1
213,2016,43,-99,1
213,2016,43,-89,18
213,2016,43,-87,1
213,2016,43,-85,3
213,2016,43,-77,1
213,2016,43,-75,2
213,2016,43,-73,1
213,2016,45,-93,2
213,2016,45,-91,1
213,2016,45,-79,3
213,2016,45,-77,1
213,2016,45,-75,1
213,2016,45,-73,2
213,2016,45,-65,1
213,2016,47,-121,1
213,2016,47,-117,2
213,2016,47,-95,1
213,2016,47,-1,1
213,2016,49,-117,2
213,2016,51,13,1
213,2017,-25,31,1
213,2017,1,7,1
213,2017,1,103,1
213,2017,9,-85,1
213,2017,11,-85,1
213,2017,15,-91,1
213,2017,17,-97,2
213,2017,17,-93,2
213,2017,17,-89,1
213,2017,19,-103,1
213,2017,19,-101,2
213,2017,19,-99,9
213,2017,19,-97,4
213,2017,19,-77,2
213,2017,19,-67,1
213,2017,21,-103,1
213,2017,21,-99,3
213,2017,21,-89,3
213,2017,21,-77,19
213,2017,23,-107,4
213,2017,23,-101,1
213,2017,23,-99,3
213,2017,23,-97,1
213,2017,23,87,1
213,2017,25,-101,3
213,2017,25,-99,1
213,2017,27,-99,24
213,2017,27,-97,6
213,2017,27,-81,5
213,2017,29,-111,1
213,2017,29,-95,2
213,2017,29,-83,11
213,2017,29,-81,10
213,2017,31,-111,16
213,2017,31,-103,1
213,2017,31,-97,8
213,2017,31,-89,1
213,2017,31,-85,3
213,2017,33,-117,5
213,2017,33,-105,1
213,2017,33,-97,29
213,2017,33,-87,1
213,2017,33,-81,2
213,2017,33,-79,4
213,2017,35,-119,7
213,2017,35,-117,1
213,2017,35,-113,1
213,2017,35,-111,1
213,2017,35,-107,1
213,2017,35,-85,1
213,2017,35,-83,13
213,2017,35,-81,2
213,2017,35,-79,7
213,2017,35,-77,1
213,2017,35,-75,7
213,2017,37,-123,6
213,2017,37,-121,4
213,2017,37,-115,1
213,2017,37,-105,2
213,2017,37,-97,1
213,2017,37,-95,1
213,2017,37,-93,3
213,2017,37,-85,1
213,2017,37,-83,5
213,2017,37,-79,1
213,2017,37,-77,6
213,2017,39,-123,5
213,2017,39,-107,1
213,2017,39,-105,9
213,2017,39,-95,1
213,2017,39,-93,3
213,2017,39,-91,11
213,2017,39,-89,2
213,2017,39,-87,2
213,2017,39,-85,2
213,2017,39,-83,3
213,2017,39,-79,4
213,2017,39,-77,30
213,2017,39,-75,7
213,2017,41,-125,1
213,2017,41,-121,3
213,2017,41,-105,2
213,2017,41,-95,1
213,2017,41,-93,1
213,2017,41,-89,4
213,2017,41,-87,5
213,2017,41,-83,2
213,2017,41,-81,9
213,2017,41,-79,5
213,2017,41,-77,1
213,2017,41,-75,10
213,2017,41,-73,14
213,2017,41,3,1
213,2017,43,-121,1
213,2017,43,-113,3
213,2017,43,-89,3
213,2017,43,-87,1
213,2017,43,-85,5
213,2017,43,-83,1
213,2017,43,-81,10
213,2017,43,-79,10
213,2017,43,-73,9
213,2017,43,-71,2
213,2017,43,25,1
213,2017,45,-125,7
213,2017,45,-119,1
213,2017,45,-97,2
213,2017,45,-95,1
213,2017,45,-93,3
213,2017,45,-91,1
213,2017,45,-89,3
213,2017,45,-85,1
213,2017,45,-81,8
213,2017,45,-79,6
213,2017,45,-77,3
213,2017,45,-75,2
213,2017,45,-73,3
213,2017,45,-71,1
213,2017,45,-69,1
213,2017,45,-63,3
213,2017,47,-123,1
213,2017,47,-105,1
213,2017,47,-95,1
213,2017,47,-91,1
213,2017,47,-87,1
213,2017,47,-83,1
213,2017,47,-65,1
213,2017,47,9,1
213,2017,49,-121,1
213,2017,49,-113,1
213,2017,49,-97,1
213,2017,49,-95,3
213,2017,49,7,1
213,2017,51,-107,1
213,2017,53,23,1
213,2017,55,13,1
213,2017,61,11,1
213,2017,63,-115,1
213,2018,11,-85,2
213,2018,13,-61,1
213,2018,13,77,1
213,2018,15,-97,9
213,2018,15,-89,1
213,2018,17,-93,1
213,2018,19,-99,5
213,2018,19,-97,3
213,2018,19,-89,2
213,2018,21,-103,1
213,2018,21,-99,6
213,2018,23,-107,3
213,2018,23,-99,1
213,2018,23,115,1
213,2018,25,-111,2
213,2018,25,-101,14
213,2018,25,-81,10
213,2018,27,-101,1
213,2018,27,-99,3
213,2018,27,-97,3
213,2018,27,-83,2
213,2018,27,-81,3
213,2018,29,-99,8
213,2018,29,-95,6
213,2018,29,-83,2
213,2018,29,-81,14
213,2018,29,-15,1
213,2018,31,-111,15
213,2018,31,-109,1
213,2018,31,-103,1
213,2018,31,-99,1
213,2018,31,-97,8
213,2018,31,-95,9
213,2018,31,-93,4
213,2018,31,-89,2
213,2018,31,-83,1
213,2018,33,-119,9
213,2018,33,-117,4
213,2018,33,-111,4
213,2018,33,-97,9
213,2018,33,-89,2
213,2018,33,-85,2
213,2018,33,-81,1
213,2018,33,-79,4
213,2018,35,-119,3
213,2018,35,-117,4
213,2018,35,-97,8
213,2018,35,-95,4
213,2018,35,-91,1
213,2018,35,-83,1
213,2018,35,-81,2
213,2018,35,-79,10
213,2018,35,-77,1
213,2018,37,-123,11
213,2018,37,-113,1
213,2018,37,-99,3
213,2018,37,-97,2
213,2018,37,-95,1
213,2018,37,-93,1
213,2018,37,-87,3
213,2018,37,-85,3
213,2018,37,-83,1
213,2018,37,-81,3
213,2018,37,-79,2
213,2018,37,-77,1
213,2018,37,-75,1
213,2018,37,127,1
213,2018,39,-123,5
213,2018,39,-121,7
213,2018,39,-119,1
213,2018,39,-115,1
213,2018,39,-107,3
213,2018,39,-105,3
213,2018,39,-97,4
213,2018,39,-95,1
213,2018,39,-93,1
213,2018,39,-89,4
213,2018,39,-87,7
213,2018,39,-85,7
213,2018,39,-83,6
213,2018,39,-79,3
213,2018,39,-77,18
213,2018,39,-75,4
213,2018,39,-7,1
213,2018,41,-105,3
213,2018,41,-97,3
213,2018,41,-89,14
213,2018,41,-87,3
213,2018,41,-83,13
213,2018,41,-81,36
213,2018,41,-79,2
213,2018,41,-77,1
213,2018,41,-75,8
213,2018,41,-73,8
213,2018,43,-113,11
213,2018,43,-89,5
213,2018,43,-87,8
213,2018,43,-85,3
213,2018,43,-83,5
213,2018,43,-81,13
213,2018,43,-79,19
213,2018,43,-77,6
213,2018,43,-75,1
213,2018,43,-73,4
213,2018,43,-71,8
213,2018,45,-123,5
213,2018,45,-121,1
213,2018,45,-101,1
213,2018,45,-95,2
213,2018,45,-93,5
213,2018,45,-87,2
213,2018,45,-85,2
213,2018,45,-83,1
213,2018,45,-81,3
213,2018,45,-79,8
213,2018,45,-77,8
213,2018,45,-75,3
213,2018,45,-73,20
213,2018,45,-69,1
213,2018,45,-67,1
213,2018,47,-123,2
213,2018,47,-85,2
213,2018,47,-83,2
213,2018,47,-63,1
213,2018,47,-61,1
213,2018,47,-55,1
213,2018,47,-53,3
213,2018,49,-121,5
213,2018,49,-117,2
213,2018,49,-113,1
213,2018,51,-125,1
213,2018,51,-1,2
213,2018,51,1,1
213,2018,51,5,1
213,2018,51,7,1
213,2018,51,11,1
213,2018,53,-1,1
213,2018,59,25,1
214,2015,-29,31,1
214,2015,1,103,1
214,2015,9,-85,1
214,2015,9,-79,1
214,2015,17,-97,1
214,2015,17,-93,2
214,2015,17,-89,3
214,2015,19,-99,22
214,2015,21,-105,6
214,2015,21,-103,2
214,2015,21,-99,1
214,2015,21,-97,1
214,2015,21,-89,18
214,2015,23,-107,3
214,2015,25,93,1
214,2015,29,-111,1
214,2015,29,-97,1
214,2015,29,-95,4
214,2015,29,-81,1
214,2015,31,-111,3
214,2015,31,-107,1
214,2015,31,-105,8
214,2015,31,-103,1
214,2015,31,-99,1
214,2015,31,-91,4
214,2015,31,-87,4
214,2015,31,-85,1
214,2015,33,-117,2
214,2015,33,-99,1
214,2015,33,-97,11
214,2015,33,-95,3
214,2015,35,-119,3
214,2015,35,-117,3
214,2015,35,-115,1
214,2015,35,-99,3
214,2015,35,-81,4
214,2015,35,-79,1
214,2015,37,-123,7
214,2015,37,-97,1
214,2015,37,-95,2
214,2015,37,-87,1
214,2015,37,-79,1
214,2015,39,-123,2
214,2015,39,-93,1
214,2015,39,-89,1
214,2015,39,-77,8
214,2015,41,-83,1
214,2015,41,-81,1
214,2015,41,-79,1
214,2015,41,-77,3
214,2015,41,-75,1
214,2015,43,-89,1
214,2015,43,-79,1
214,2015,43,-73,3
214,2015,45,-115,2
214,2015,45,-79,1
214,2015,45,-77,1
214,2015,45,-75,3
214,2015,45,-73,3
214,2015,47,11,1
214,2015,49,-123,1
214,2015,51,7,2
214,2015,53,13,1
214,2016,19,-101,1
214,2016,19,-97,1
214,2016,19,-95,2
214,2016,19,-89,1
214,2016,19,-71,1
214,2016,19,-69,2
214,2016,21,-101,2
214,2016,21,-99,11
214,2016,23,-107,3
214,2016,23,-101,1
214,2016,23,87,2
214,2016,25,-101,1
214,2016,29,-101,5
214,2016,29,-97,3
214,2016,31,-117,1
214,2016,31,-111,2
214,2016,31,-91,1
214,2016,33,-117,3
214,2016,33,-97,3
214,2016,33,-87,1
214,2016,33,-85,3
214,2016,33,-81,1
214,2016,35,-117,3
214,2016,35,-107,1
214,2016,35,-87,4
214,2016,35,-85,3
214,2016,35,-83,1
214,2016,35,-79,3
214,2016,37,-123,5
214,2016,37,-119,7
214,2016,37,-107,1
214,2016,37,-95,2
214,2016,37,-93,1
214,2016,37,-89,1
214,2016,37,-79,2
214,2016,37,-77,1
214,2016,37,-75,1
214,2016,39,-123,5
214,2016,39,-91,2
214,2016,39,-89,3
214,2016,39,-83,3
214,2016,39,-77,14
214,2016,41,-125,1
214,2016,41,-107,5
214,2016,41,-105,6
214,2016,41,-89,1
214,2016,41,-87,1
214,2016,41,-81,2
214,2016,41,-79,2
214,2016,41,-77,1
214,2016,41,-75,3
214,2016,41,-73,5
214,2016,41,23,1
214,2016,43,-107,3
214,2016,43,-89,5
214,2016,43,-81,6
214,2016,43,-79,2
214,2016,43,-71,3
214,2016,45,-111,1
214,2016,45,-97,4
214,2016,45,-93,4
214,2016,45,-79,1
214,2016,45,-77,2
214,2016,45,-75,4
214,2016,45,-69,1
214,2016,47,-117,3
214,2016,47,-95,1
214,2016,47,-91,1
214,2017,5,-75,1
214,2017,11,-87,1
214,2017,11,-85,9
214,2017,15,-97,7
214,2017,15,-91,1
214,2017,15,-89,1
214,2017,17,-93,2
214,2017,19,-99,16
214,2017,19,-97,6
214,2017,19,-95,1
214,2017,23,-107,1
214,2017,23,-97,3
214,2017,25,-101,4
214,2017,27,-97,5
214,2017,27,-83,2
214,2017,29,-99,1
214,2017,29,-95,2
214,2017,29,-83,1
214,2017,29,-81,2
214,2017,31,-97,5
214,2017,31,-95,1
214,2017,31,-91,2
214,2017,33,-117,9
214,2017,33,-99,1
214,2017,33,-97,7
214,2017,33,-87,5
214,2017,33,-85,4
214,2017,33,-83,1
214,2017,35,-119,8
214,2017,35,-117,3
214,2017,35,-113,1
214,2017,35,-111,1
214,2017,35,-101,1
214,2017,35,-97,2
214,2017,35,-95,2
214,2017,35,-93,4
214,2017,35,-89,3
214,2017,35,-87,2
214,2017,35,-85,1
214,2017,35,-83,11
214,2017,35,-81,1
214,2017,35,-79,7
214,2017,37,-123,9
214,2017,37,-119,1
214,2017,37,-101,1
214,2017,37,-97,1
214,2017,37,-91,1
214,2017,37,-89,1
214,2017,37,-87,1
214,2017,37,-85,1
214,2017,37,-83,3
214,2017,37,-81,2
214,2017,37,-79,2
214,2017,37,-77,3
214,2017,37,-75,1
214,2017,39,-123,3
214,2017,39,-121,2
214,2017,39,-109,2
214,2017,39,-105,1
214,2017,39,-87,1
214,2017,39,-85,4
214,2017,39,-83,2
214,2017,39,-79,6
214,2017,39,-77,30
214,2017,39,-75,2
214,2017,41,-125,1
214,2017,41,-121,2
214,2017,41,-111,1
214,2017,41,-107,1
214,2017,41,-99,1
214,2017,41,-97,2
214,2017,41,-89,2
214,2017,41,-87,4
214,2017,41,-83,4
214,2017,41,-81,19
214,2017,41,-79,7
214,2017,41,-77,4
214,2017,41,-75,10
214,2017,41,-73,5
214,2017,41,-71,6
214,2017,43,-125,1
214,2017,43,-123,3
214,2017,43,-103,2
214,2017,43,-89,5
214,2017,43,-85,4
214,2017,43,-81,2
214,2017,43,-79,7
214,2017,43,-77,2
214,2017,43,-73,23
214,2017,43,-71,5
214,2017,43,3,2
214,2017,45,-125,1
214,2017,45,-123,1
214,2017,45,-111,1
214,2017,45,-97,1
214,2017,45,-93,13
214,2017,45,-89,2
214,2017,45,-81,2
214,2017,45,-79,8
214,2017,45,-77,4
214,2017,45,-75,1
214,2017,45,-73,8
214,2017,45,-67,4
214,2017,45,-65,2
214,2017,47,-121,2
214,2017,47,-95,1
214,2017,47,-93,1
214,2017,47,-91,2
214,2017,47,-79,1
214,2017,47,-65,2
214,2017,47,-63,1
214,2017,49,-123,1
214,2017,49,-121,7
214,2017,49,-97,1
214,2017,51,-115,1
214,2017,51,-107,1
214,2017,51,-95,1
214,2017,51,5,1
214,2017,53,-113,2
214,2017,53,11,1
214,2017,57,13,1
214,2017,65,-127,1
214,2018,-31,31,1
214,2018,-15,-47,1
214,2018,1,103,1
214,2018,13,-87,4
214,2018,15,-97,5
214,2018,15,-89,2
214,2018,15,-87,1
214,2018,17,-89,1
214,2018,19,-101,1
214,2018,19,-99,10
214,2018,19,-97,2
214,2018,19,-75,1
214,2018,19,73,2
214,2018,21,-105,3
214,2018,21,-101,3
214,2018,21,-89,1
214,2018,23,-107,4
214,2018,23,-103,1
214,2018,23,-99,4
214,2018,23,87,3
214,2018,25,-107,7
214,2018,25,-101,14
214,2018,25,-81,8
214,2018,27,-99,4
214,2018,27,-97,17
214,2018,27,-83,1
214,2018,27,89,2
214,2018,29,-103,1
214,2018,29,-99,8
214,2018,29,-97,1
214,2018,29,-95,9
214,2018,29,-91,1
214,2018,29,-83,3
214,2018,29,-81,3
214,2018,31,-111,10
214,2018,31,-109,1
214,2018,31,-103,1
214,2018,31,-97,10
214,2018,31,-95,1
214,2018,31,-91,1
214,2018,31,-89,12
214,2018,33,-119,10
214,2018,33,-117,6
214,2018,33,-111,3
214,2018,33,-109,2
214,2018,33,-97,15
214,2018,33,-95,7
214,2018,33,-83,1
214,2018,33,-81,5
214,2018,33,35,1
214,2018,35,-121,1
214,2018,35,-119,8
214,2018,35,-117,3
214,2018,35,-97,1
214,2018,35,-95,2
214,2018,35,-91,2
214,2018,35,-89,1
214,2018,35,-83,1
214,2018,35,-81,3
214,2018,35,-79,6
214,2018,35,-77,2
214,2018,35,25,1
214,2018,37,-123,16
214,2018,37,-121,5
214,2018,37,-119,4
214,2018,37,-105,1
214,2018,37,-93,2
214,2018,37,-89,3
214,2018,37,-87,7
214,2018,37,-85,4
214,2018,37,-83,1
214,2018,37,-81,1
214,2018,37,-79,2
214,2018,37,-75,1
214,2018,39,-123,1
214,2018,39,-121,6
214,2018,39,-107,2
214,2018,39,-105,4
214,2018,39,-97,1
214,2018,39,-95,1
214,2018,39,-91,4
214,2018,39,-89,3
214,2018,39,-87,3
214,2018,39,-85,7
214,2018,39,-83,9
214,2018,39,-81,3
214,2018,39,-79,2
214,2018,39,-77,25
214,2018,39,-75,2
214,2018,41,-111,1
214,2018,41,-105,3
214,2018,41,-97,2
214,2018,41,-95,4
214,2018,41,-89,4
214,2018,41,-87,15
214,2018,41,-85,2
214,2018,41,-83,7
214,2018,41,-81,32
214,2018,41,-79,5
214,2018,41,-77,5
214,2018,41,-75,13
214,2018,41,-73,10
214,2018,41,-71,1
214,2018,43,-125,1
214,2018,43,-121,1
214,2018,43,-103,1
214,2018,43,-93,3
214,2018,43,-91,1
214,2018,43,-89,3
214,2018,43,-87,1
214,2018,43,-85,1
214,2018,43,-83,6
214,2018,43,-81,12
214,2018,43,-79,35
214,2018,43,-77,5
214,2018,43,-73,25
214,2018,43,-71,2
214,2018,45,-117,1
214,2018,45,-95,1
214,2018,45,-93,7
214,2018,45,-89,1
214,2018,45,-85,2
214,2018,45,-81,4
214,2018,45,-79,13
214,2018,45,-77,8
214,2018,45,-75,6
214,2018,45,-73,20
214,2018,45,-71,4
214,2018,45,-69,1
214,2018,47,-123,3
214,2018,47,-121,1
214,2018,47,-113,1
214,2018,47,-91,1
214,2018,47,-63,2
214,2018,49,-123,1
214,2018,49,-119,1
214,2018,49,-115,1
214,2018,49,-97,1
214,2018,49,-95,2
214,2018,49,-87,1
214,2018,49,-79,1
214,2018,49,13,1
214,2018,51,-125,1
214,2018,51,-99,1
214,2018,51,-3,1
214,2018,51,3,1
214,2018,51,5,1
214,2018,53,-1,1
214,2018,55,27,1
215,2015,17,-93,1
215,2015,17,-89,1
215,2015,19,-99,1
215,2015,19,-97,2
215,2015,21,-103,1
215,2015,21,-101,1
215,2015,21,-99,5
215,2015,21,-89,32
215,2015,23,-107,9
215,2015,27,-99,1
215,2015,29,-95,3
215,2015,29,-81,5
215,2015,31,-105,1
215,2015,31,-97,1
215,2015,31,-93,1
215,2015,33,-117,2
215,2015,33,-97,8
215,2015,33,-93,1
215,2015,33,-81,2
215,2015,35,-119,3
215,2015,35,-113,1
215,2015,35,-97,1
215,2015,35,-95,1
215,2015,35,-87,2
215,2015,35,-81,3
215,2015,37,-123,2
215,2015,37,-121,1
215,2015,37,-113,4
215,2015,37,-97,1
215,2015,37,-81,2
215,2015,37,-79,1
215,2015,39,-123,2
215,2015,39,-121,3
215,2015,39,-105,6
215,2015,39,-89,2
215,2015,39,-85,1
215,2015,39,-79,1
215,2015,39,-77,1
215,2015,41,-97,1
215,2015,41,-89,1
215,2015,41,-81,1
215,2015,41,-75,1
215,2015,41,-73,4
215,2015,43,-83,4
215,2015,43,-81,1
215,2015,43,-79,3
215,2015,43,-71,4
215,2015,45,-91,1
215,2015,45,-85,1
215,2015,45,-79,1
215,2015,45,-75,1
215,2015,45,-73,8
215,2015,47,-123,1
215,2015,47,-87,1
215,2015,47,-85,1
215,2016,15,-95,1
215,2016,19,-105,1
215,2016,19,-99,2
215,2016,19,-95,1
215,2016,19,-89,2
215,2016,19,-69,1
215,2016,21,-105,1
215,2016,21,-101,1
215,2016,21,-99,2
215,2016,23,-99,8
215,2016,25,-107,1
215,2016,25,-81,3
215,2016,27,-99,1
215,2016,27,-97,1
215,2016,29,-101,1
215,2016,29,-99,1
215,2016,29,-97,2
215,2016,29,-95,1
215,2016,29,-81,1
215,2016,31,-97,2
215,2016,31,-93,1
215,2016,31,-85,1
215,2016,33,-117,2
215,2016,33,-97,9
215,2016,33,-95,1
215,2016,33,-87,2
215,2016,35,-119,2
215,2016,35,-107,1
215,2016,35,-93,1
215,2016,35,-87,5
215,2016,35,-85,1
215,2016,35,-83,1
215,2016,35,-79,5
215,2016,37,-123,3
215,2016,37,-119,12
215,2016,37,-97,1
215,2016,37,-89,2
215,2016,37,-87,1
215,2016,37,-85,1
215,2016,37,-79,5
215,2016,37,-77,1
215,2016,37,127,1
215,2016,39,-123,15
215,2016,39,-85,2
215,2016,39,-83,1
215,2016,39,-79,1
215,2016,39,-77,4
215,2016,39,-75,1
215,2016,41,-125,1
215,2016,41,-111,3
215,2016,41,-109,1
215,2016,41,-105,1
215,2016,41,-91,1
215,2016,41,-87,2
215,2016,41,-81,2
215,2016,41,-77,1
215,2016,41,-75,8
215,2016,41,-73,2
215,2016,43,-113,3
215,2016,43,-87,3
215,2016,43,-79,1
215,2016,43,-77,1
215,2016,43,-73,9
215,2016,43,-71,1
215,2016,43,3,1
215,2016,45,-111,1
215,2016,45,-97,5
215,2016,45,-93,1
215,2016,45,-75,1
215,2016,45,-73,3
215,2016,47,-117,1
215,2016,47,5,1
215,2016,49,-123,1
215,2016,49,-117,1
215,2016,51,9,1
