"Site","Date.Set","Time.Set","Date.Collected","Time.Collected","Trap","Frass.mass..mg.","Frass.number","Method","Notes"
"Prairie Ridge","7/22/2022",10:30:00,"7/26/2022",09:19:00,"9",3.1,9,"Milkjug/Mesh",NA
"Prairie Ridge","7/22/2022",10:20:00,"7/26/2022",09:30:00,"1",0.8,3,"Milkjug/Mesh",NA
"Prairie Ridge","7/22/2022",10:13:00,"7/26/2022",09:41:00,"2",1.8,4,"Milkjug/Mesh",NA
"Prairie Ridge","7/22/2022",10:05:00,"7/26/2022",10:00:00,"3",0.2,3,"Milkjug/Mesh",NA
"Prairie Ridge","7/22/2022",09:56:00,"7/26/2022",10:09:00,"4",0,0,"Milkjug/Mesh",NA
"Prairie Ridge","7/22/2022",09:42:00,"7/26/2022",10:18:00,"5",4.1,13,"Milkjug/Mesh",NA
"Prairie Ridge","7/22/2022",09:36:00,"7/26/2022",10:30:00,"12",9.8,5,"Milkjug/Mesh",NA
"Prairie Ridge","7/22/2022",09:31:00,"7/26/2022",10:44:00,"6",4.3,4,"Milkjug/Mesh",NA
"Prairie Ridge","7/22/2022",09:25:00,"7/26/2022",10:56:00,"11",1.1,5,"Milkjug/Mesh",NA
"Prairie Ridge","7/22/2022",09:19:00,"7/26/2022",11:06:00,"7",0,1,"Milkjug/Mesh","very small piece"
"Prairie Ridge","7/22/2022",09:14:00,"7/26/2022",11:14:00,"8",0.9,1,"Milkjug/Mesh",NA
"Botanical Garden","7/25/2022",08:48:00,"7/28/2022",10:00:00,"1a",0.4,3,"Milkjug/Mesh","all frass wet, dried under a lamp for an hour"
"Botanical Garden","7/25/2022",08:48:00,"7/28/2022",10:00:00,"1b",1.7,3,"Milkjug/Mesh","all frass wet, dried under a lamp for an hour"
"Botanical Garden","7/25/2022",08:56:00,"7/28/2022",09:48:00,"2a",0,0,"Milkjug/Mesh","all frass wet, dried under a lamp for an hour"
"Botanical Garden","7/25/2022",08:56:00,"7/28/2022",09:48:00,"2b",0,0,"Milkjug/Mesh","all frass wet, dried under a lamp for an hour"
"Botanical Garden","7/25/2022",09:05:00,"7/28/2022",09:38:00,"3a",0.5,2,"Milkjug/Mesh","all frass wet, dried under a lamp for an hour"
"Botanical Garden","7/25/2022",09:05:00,"7/28/2022",09:38:00,"3b",0,1,"Milkjug/Mesh","very small piece, all frass wet, dried under a lamp for an hour"
"Botanical Garden","7/25/2022",09:13:00,"7/28/2022",09:28:00,"4a",0,1,"Milkjug/Mesh","very small piece, all frass wet, dried under a lamp for an hour"
"Botanical Garden","7/25/2022",09:13:00,"7/28/2022",09:28:00,"4b",0,0,"Milkjug/Mesh","all frass wet, dried under a lamp for an hour"
"Botanical Garden","7/25/2022",09:23:00,"7/28/2022",09:15:00,"5a",0,0,"Milkjug/Mesh","all frass wet, dried under a lamp for an hour"
"Botanical Garden","7/25/2022",09:23:00,"7/28/2022",09:15:00,"5b",0,1,"Milkjug/Mesh","very small piece, all frass wet, dried under a lamp for an hour"
"Botanical Garden","7/25/2022",09:31:00,"7/28/2022",09:06:00,"6a",0,0,"Milkjug/Mesh","all frass wet, dried under a lamp for an hour"
"Botanical Garden","7/25/2022",09:31:00,"7/28/2022",09:06:00,"6b",0,0,"Milkjug/Mesh","all frass wet, dried under a lamp for an hour"
"Botanical Garden","7/25/2022",09:43:00,"7/28/2022",08:55:00,"7a",0,0,"Milkjug/Mesh","all frass wet, dried under a lamp for an hour"
"Botanical Garden","7/25/2022",09:43:00,"7/28/2022",08:55:00,"7b",0,2,"Milkjug/Mesh","very small piece, all frass wet, dried under a lamp for an hour"
"Botanical Garden","7/25/2022",09:50:00,"7/28/2022",08:50:00,"8a",0,0,"Milkjug/Mesh","all frass wet, dried under a lamp for an hour"
"Botanical Garden","7/25/2022",09:50:00,"7/28/2022",08:50:00,"8b",2.4,4,"Milkjug/Mesh","all frass wet, dried under a lamp for an hour"
"Prairie Ridge","7/26/2022",09:08:00,"7/29/2022",10:38:00,"10",0,0,"Milkjug/Mesh",NA
"Prairie Ridge","7/26/2022",09:19:00,"7/29/2022",10:30:00,"9",0,2,"Milkjug/Mesh","very small pieces"
"Prairie Ridge","7/26/2022",09:30:00,"7/29/2022",10:20:00,"1",0,4,"Milkjug/Mesh","very small pieces"
"Prairie Ridge","7/26/2022",09:41:00,"7/29/2022",10:13:00,"2",0,0,"Milkjug/Mesh",NA
"Prairie Ridge","7/26/2022",10:00:00,"7/29/2022",10:04:00,"3",0,0,"Milkjug/Mesh",NA
"Prairie Ridge","7/26/2022",10:09:00,"7/29/2022",09:55:00,"4",0,0,"Milkjug/Mesh",NA
"Prairie Ridge","7/26/2022",10:18:00,"7/29/2022",09:49:00,"5",2,7,"Milkjug/Mesh",NA
"Prairie Ridge","7/26/2022",10:30:00,"7/29/2022",09:42:00,"12",0,0,"Milkjug/Mesh",NA
"Prairie Ridge","7/26/2022",10:44:00,"7/29/2022",09:34:00,"6",0,0,"Milkjug/Mesh",NA
"Prairie Ridge","7/26/2022",10:56:00,"7/29/2022",09:25:00,"11",10.3,2,"Milkjug/Mesh","frass damp, dried under lamp 15 minutes"
"Prairie Ridge","7/26/2022",11:06:00,"7/29/2022",09:17:00,"7",0,0,"Milkjug/Mesh","frass damp, dried under lamp 15 minutes"
"Prairie Ridge","7/26/2022",11:14:00,"7/29/2022",09:10:00,"8",8.7,8,"Milkjug/Mesh",NA
"Botanical Garden","5/15/2023",09:12:00,"5/18/2023",10:40:00,"1b",1,3,"Milkjug/Mesh",NA
"Botanical Garden","5/15/2023",09:07:00,"5/18/2023",10:36:00,"1a",0.6,5,"Milkjug/Mesh",NA
"Botanical Garden","5/15/2023",09:35:00,"5/18/2023",10:21:00,"2a",0.4,14,"Milkjug/Mesh","very small pieces"
"Botanical Garden","5/15/2023",09:42:00,"5/18/2023",10:26:00,"2b",1.1,8,"Milkjug/Mesh",NA
"Botanical Garden","5/15/2023",10:00:00,"5/18/2023",10:09:00,"3a",0.7,3,"Milkjug/Mesh",NA
"Botanical Garden","5/15/2023",10:05:00,"5/18/2023",10:13:00,"3b",0.2,6,"Milkjug/Mesh","very small pieces"
"Botanical Garden","5/15/2023",10:22:00,"5/18/2023",09:52:00,"4a",0.4,14,"Milkjug/Mesh","very small pieces"
"Botanical Garden","5/15/2023",10:27:00,"5/18/2023",09:56:00,"4b",0.8,9,"Milkjug/Mesh",NA
"Botanical Garden","5/15/2023",10:38:00,"5/18/2023",09:37:00,"5a",0.3,10,"Milkjug/Mesh","very small pieces"
"Botanical Garden","5/15/2023",10:45:00,"5/18/2023",09:40:00,"5b",0.3,7,"Milkjug/Mesh","very small pieces"
"Botanical Garden","5/15/2023",10:59:00,"5/18/2023",09:28:00,"6a",2.2,17,"Milkjug/Mesh","broke into fragments, some did not show up on image analysis"
"Botanical Garden","5/15/2023",11:02:00,"5/18/2023",09:31:00,"6b",0.4,3,"Milkjug/Mesh",NA
"Botanical Garden","5/15/2023",11:18:00,"5/18/2023",09:11:00,"7a",0.2,3,"Milkjug/Mesh","very small pieces"
"Botanical Garden","5/15/2023",11:22:00,"5/18/2023",09:15:00,"7b",0.4,2,"Milkjug/Mesh",NA
"Botanical Garden","5/15/2023",11:39:00,"5/18/2023",08:54:00,"8a",0.1,1,"Milkjug/Mesh",NA
"Botanical Garden","5/15/2023",11:44:00,"5/18/2023",08:57:00,"8b",1.1,5,"Milkjug/Mesh","broke into fragments"
"Botanical Garden","5/18/2023",10:36:00,"5/22/2023",08:54:00,"1a",1.9,10,"Milkjug/Mesh",NA
"Botanical Garden","5/18/2023",10:40:00,"5/22/2023",08:58:00,"1b",0.1,5,"Milkjug/Mesh","very small pieces"
"Botanical Garden","5/18/2023",10:21:00,"5/22/2023",09:03:00,"2a",0.2,7,"Milkjug/Mesh","very small pieces"
"Botanical Garden","5/18/2023",10:26:00,"5/22/2023",09:06:00,"2b",0.7,5,"Milkjug/Mesh",NA
"Botanical Garden","5/18/2023",10:09:00,"5/22/2023",09:19:00,"3a",0,0,"Milkjug/Mesh",NA
"Botanical Garden","5/18/2023",10:13:00,"5/22/2023",09:22:00,"3b",0.1,1,"Milkjug/Mesh",NA
"Botanical Garden","5/18/2023",09:52:00,"5/22/2023",09:30:00,"4a",0.4,2,"Milkjug/Mesh",NA
"Botanical Garden","5/18/2023",09:56:00,"5/22/2023",09:33:00,"4b",0.7,3,"Milkjug/Mesh",NA
"Botanical Garden","5/18/2023",09:37:00,"5/22/2023",09:40:00,"5a",0,0,"Milkjug/Mesh",NA
"Botanical Garden","5/18/2023",09:40:00,"5/22/2023",09:44:00,"5b",0.9,8,"Milkjug/Mesh",NA
"Botanical Garden","5/18/2023",09:28:00,"5/22/2023",09:52:00,"6a",2.4,15,"Milkjug/Mesh",NA
"Botanical Garden","5/18/2023",09:31:00,"5/22/2023",09:55:00,"6b",0.2,1,"Milkjug/Mesh","collected giant frass, not considered catepillar frass"
"Botanical Garden","5/18/2023",09:11:00,"5/22/2023",10:07:00,"7a",0.2,1,"Milkjug/Mesh",NA
"Botanical Garden","5/18/2023",09:15:00,"5/22/2023",10:10:00,"7b",0.8,6,"Milkjug/Mesh",NA
"Botanical Garden","5/18/2023",08:54:00,"5/22/2023",10:21:00,"8a",0.4,3,"Milkjug/Mesh",NA
"Botanical Garden","5/18/2023",08:57:00,"5/22/2023",10:25:00,"8b",1.1,4,"Milkjug/Mesh",NA
"Botanical Garden","5/22/2023",08:54:00,"5/25/2023",10:10:00,"1a",0.6,7,"Milkjug/Mesh",NA
"Botanical Garden","5/22/2023",08:58:00,"5/25/2023",10:12:00,"1b",4.7,6,"Milkjug/Mesh",NA
"Botanical Garden","5/22/2023",09:03:00,"5/25/2023",09:57:00,"2a",0.3,7,"Milkjug/Mesh",NA
"Botanical Garden","5/22/2023",09:06:00,"5/25/2023",10:00:00,"2b",0.2,5,"Milkjug/Mesh","Trap tilted at 45 degrees"
"Botanical Garden","5/22/2023",09:19:00,"5/25/2023",09:44:00,"3a",0.4,4,"Milkjug/Mesh",NA
"Botanical Garden","5/22/2023",09:22:00,"5/25/2023",09:47:00,"3b",0.8,3,"Milkjug/Mesh","Frass image data  needs reprocessing - done"
"Botanical Garden","5/22/2023",09:30:00,"5/25/2023",09:34:00,"4a",0,0,"Milkjug/Mesh",NA
"Botanical Garden","5/22/2023",09:33:00,"5/25/2023",09:36:00,"4b",0.1,3,"Milkjug/Mesh",NA
"Botanical Garden","5/22/2023",09:40:00,"5/25/2023",09:21:00,"5a",0.1,4,"Milkjug/Mesh",NA
"Botanical Garden","5/22/2023",09:44:00,"5/25/2023",09:23:00,"5b",0.2,4,"Milkjug/Mesh",NA
"Botanical Garden","5/22/2023",09:52:00,"5/25/2023",09:12:00,"6a",1.4,11,"Milkjug/Mesh",NA
"Botanical Garden","5/22/2023",09:55:00,"5/25/2023",09:14:00,"6b",0,0,"Milkjug/Mesh",NA
"Botanical Garden","5/22/2023",10:07:00,"5/25/2023",08:59:00,"7a",0.3,4,"Milkjug/Mesh",NA
"Botanical Garden","5/22/2023",10:10:00,"5/25/2023",09:02:00,"7b",0.9,8,"Milkjug/Mesh",NA
"Botanical Garden","5/22/2023",10:21:00,"5/25/2023",08:54:00,"8a",0.1,4,"Milkjug/Mesh",NA
"Botanical Garden","5/22/2023",10:25:00,"5/25/2023",08:56:00,"8b",0.1,3,"Milkjug/Mesh",NA
"Botanical Garden","5/25/2023",10:10:00,"6/1/2023",08:45:00,"1a",1.1,10,"Milkjug/Mesh",NA
"Botanical Garden","5/25/2023",10:12:00,"6/1/2023",08:47:00,"1b",NA,NA,"Milkjug/Mesh","On its side"
"Botanical Garden","5/25/2023",09:57:00,"6/1/2023",08:56:00,"2a",0.3,2,"Milkjug/Mesh",NA
"Botanical Garden","5/25/2023",10:00:00,"6/1/2023",08:59:00,"2b",0.8,9,"Milkjug/Mesh","Tilted at 45 degree angle"
"Botanical Garden","5/25/2023",09:44:00,"6/1/2023",09:10:00,"3a",1.6,4,"Milkjug/Mesh",NA
"Botanical Garden","5/25/2023",09:47:00,"6/1/2023",09:12:00,"3b",0.1,1,"Milkjug/Mesh",NA
"Botanical Garden","5/25/2023",09:34:00,"6/1/2023",09:20:00,"4a",NA,NA,"Milkjug/Mesh",NA
"Botanical Garden","5/25/2023",09:36:00,"6/1/2023",09:22:00,"4b",0.2,2,"Milkjug/Mesh","On its side"
"Botanical Garden","5/25/2023",09:21:00,"6/1/2023",09:32:00,"5a",0.7,4,"Milkjug/Mesh","One piece broke into two fragments"
"Botanical Garden","5/25/2023",09:23:00,"6/1/2023",09:35:00,"5b",0.5,4,"Milkjug/Mesh",NA
"Botanical Garden","5/25/2023",09:12:00,"6/1/2023",09:50:00,"6a",0.2,1,"Milkjug/Mesh",NA
"Botanical Garden","5/25/2023",09:14:00,"6/1/2023",09:52:00,"6b",0.1,2,"Milkjug/Mesh",NA
"Botanical Garden","5/25/2023",08:59:00,"6/1/2023",10:03:00,"7a",0.1,1,"Milkjug/Mesh",NA
"Botanical Garden","5/25/2023",09:02:00,"6/1/2023",10:06:00,"7b",0,0,"Milkjug/Mesh",NA
"Botanical Garden","5/25/2023",08:54:00,"6/1/2023",10:12:00,"8a",0.5,2,"Milkjug/Mesh",NA
"Botanical Garden","5/25/2023",08:56:00,"6/1/2023",10:14:00,"8b",0.2,2,"Milkjug/Mesh",NA
"Botanical Garden","6/1/2023",08:45:00,"6/5/2023",10:02:00,"1a",1.4,5,"Milkjug/Mesh",NA
"Botanical Garden","6/1/2023",08:47:00,"6/5/2023",10:04:00,"1b",1.1,7,"Milkjug/Mesh","Tilted at 45 angle"
"Botanical Garden","6/1/2023",08:56:00,"6/5/2023",09:48:00,"2a",0.4,3,"Milkjug/Mesh",NA
"Botanical Garden","6/1/2023",08:59:00,"6/5/2023",09:51:00,"2b",0.6,6,"Milkjug/Mesh",NA
"Botanical Garden","6/1/2023",09:10:00,"6/5/2023",09:40:00,"3a",0.3,1,"Milkjug/Mesh",NA
"Botanical Garden","6/1/2023",09:12:00,"6/5/2023",09:44:00,"3b",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/1/2023",09:20:00,"6/5/2023",09:29:00,"4a",0.4,5,"Milkjug/Mesh",NA
"Botanical Garden","6/1/2023",09:22:00,"6/5/2023",09:33:00,"4b",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/1/2023",09:32:00,"6/5/2023",09:16:00,"5a",0.1,2,"Milkjug/Mesh",NA
"Botanical Garden","6/1/2023",09:35:00,"6/5/2023",09:20:00,"5b",0.2,2,"Milkjug/Mesh",NA
"Botanical Garden","6/1/2023",09:50:00,"6/5/2023",09:05:00,"6a",1.4,7,"Milkjug/Mesh",NA
"Botanical Garden","6/1/2023",09:52:00,"6/5/2023",09:10:00,"6b",0.6,4,"Milkjug/Mesh",NA
"Botanical Garden","6/1/2023",10:03:00,"6/5/2023",08:55:00,"7a",1,3,"Milkjug/Mesh",NA
"Botanical Garden","6/1/2023",10:06:00,"6/5/2023",09:00:00,"7b",0.3,2,"Milkjug/Mesh","Tilted at 45 angle"
"Botanical Garden","6/1/2023",10:12:00,"6/5/2023",08:45:00,"8a",0.5,6,"Milkjug/Mesh",NA
"Botanical Garden","6/1/2023",10:14:00,"6/5/2023",08:50:00,"8b",3.8,4,"Milkjug/Mesh",NA
"Botanical Garden","6/5/2023",10:02:00,"6/8/2023",09:43:00,"1a",0.4,5,"Milkjug/Mesh",NA
"Botanical Garden","6/5/2023",10:04:00,"6/8/2023",09:47:00,"1b",0.4,3,"Milkjug/Mesh",NA
"Botanical Garden","6/5/2023",09:48:00,"6/8/2023",09:57:00,"2a",0.1,1,"Milkjug/Mesh",NA
"Botanical Garden","6/5/2023",09:51:00,"6/8/2023",10:00:00,"2b",1.3,8,"Milkjug/Mesh",NA
"Botanical Garden","6/5/2023",09:40:00,"6/8/2023",10:09:00,"3a",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/5/2023",09:44:00,"6/8/2023",10:11:00,"3b",0.3,2,"Milkjug/Mesh",NA
"Botanical Garden","6/5/2023",09:29:00,"6/8/2023",10:19:00,"4a",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/5/2023",09:33:00,"6/8/2023",10:22:00,"4b",0.1,2,"Milkjug/Mesh",NA
"Botanical Garden","6/5/2023",09:16:00,"6/8/2023",10:31:00,"5a",1,2,"Milkjug/Mesh",NA
"Botanical Garden","6/5/2023",09:20:00,"6/8/2023",10:34:00,"5b",0.1,1,"Milkjug/Mesh",NA
"Botanical Garden","6/5/2023",09:05:00,"6/8/2023",10:47:00,"6a",1.2,4,"Milkjug/Mesh",NA
"Botanical Garden","6/5/2023",09:10:00,"6/8/2023",10:49:00,"6b",1.1,5,"Milkjug/Mesh",NA
"Botanical Garden","6/5/2023",08:55:00,"6/8/2023",11:02:00,"7a",0.2,2,"Milkjug/Mesh",NA
"Botanical Garden","6/5/2023",09:00:00,"6/8/2023",11:05:00,"7b",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/5/2023",08:45:00,"6/8/2023",11:15:00,"8a",0.1,2,"Milkjug/Mesh",NA
"Botanical Garden","6/5/2023",08:50:00,"6/8/2023",11:17:00,"8b",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/8/2023",09:43:00,"6/12/2023",10:27:00,"1a",0.7,3,"Milkjug/Mesh",NA
"Botanical Garden","6/8/2023",09:47:00,"6/12/2023",10:31:00,"1b",2.5,12,"Milkjug/Mesh",NA
"Botanical Garden","6/8/2023",09:57:00,"6/12/2023",10:15:00,"2a",1.6,8,"Milkjug/Mesh",NA
"Botanical Garden","6/8/2023",10:00:00,"6/12/2023",10:18:00,"2b",0.8,5,"Milkjug/Mesh",NA
"Botanical Garden","6/8/2023",10:09:00,"6/12/2023",10:05:00,"3a",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/8/2023",10:11:00,"6/12/2023",10:08:00,"3b",0.1,1,"Milkjug/Mesh",NA
"Botanical Garden","6/8/2023",10:19:00,"6/12/2023",09:54:00,"4a",0.2,1,"Milkjug/Mesh",NA
"Botanical Garden","6/8/2023",10:22:00,"6/12/2023",09:57:00,"4b",0.1,2,"Milkjug/Mesh",NA
"Botanical Garden","6/8/2023",10:31:00,"6/12/2023",09:23:00,"5a",0.3,2,"Milkjug/Mesh",NA
"Botanical Garden","6/8/2023",10:34:00,"6/12/2023",09:27:00,"5b",0.3,3,"Milkjug/Mesh",NA
"Botanical Garden","6/8/2023",10:47:00,"6/12/2023",09:12:00,"6a",1.7,7,"Milkjug/Mesh",NA
"Botanical Garden","6/8/2023",10:49:00,"6/12/2023",09:14:00,"6b",2.1,4,"Milkjug/Mesh",NA
"Botanical Garden","6/8/2023",11:02:00,"6/12/2023",08:57:00,"7a",1.2,4,"Milkjug/Mesh",NA
"Botanical Garden","6/8/2023",11:05:00,"6/12/2023",09:00:00,"7b",0.3,3,"Milkjug/Mesh",NA
"Botanical Garden","6/8/2023",11:15:00,"6/12/2023",08:46:00,"8a",0.1,1,"Milkjug/Mesh",NA
"Botanical Garden","6/8/2023",11:17:00,"6/12/2023",08:49:00,"8b",0.1,2,"Milkjug/Mesh",NA
"Botanical Garden","6/12/2023",10:27:00,"6/15/2023",08:59:00,"1a",0.1,1,"Milkjug/Mesh",NA
"Botanical Garden","6/12/2023",10:31:00,"6/15/2023",09:01:00,"1b",0.3,1,"Milkjug/Mesh",NA
"Botanical Garden","6/12/2023",10:15:00,"6/15/2023",09:11:00,"2a",0.1,1,"Milkjug/Mesh","Tilted at 45 degree angle"
"Botanical Garden","6/12/2023",10:18:00,"6/15/2023",09:12:00,"2b",0.2,4,"Milkjug/Mesh","one piece was split"
"Botanical Garden","6/12/2023",10:05:00,"6/15/2023",09:24:00,"3a",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/12/2023",10:08:00,"6/15/2023",09:26:00,"3b",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/12/2023",09:54:00,"6/15/2023",09:37:00,"4a",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/12/2023",09:57:00,"6/15/2023",09:39:00,"4b",0.1,1,"Milkjug/Mesh","Tilted at 45 degree angle"
"Botanical Garden","6/12/2023",09:23:00,"6/15/2023",09:49:00,"5a",2,3,"Milkjug/Mesh",NA
"Botanical Garden","6/12/2023",09:27:00,"6/15/2023",09:51:00,"5b",0.8,2,"Milkjug/Mesh",NA
"Botanical Garden","6/12/2023",09:12:00,"6/15/2023",10:00:00,"6a",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/12/2023",09:14:00,"6/15/2023",10:02:00,"6b",0.2,3,"Milkjug/Mesh",NA
"Botanical Garden","6/12/2023",08:57:00,"6/15/2023",10:15:00,"7a",0.1,2,"Milkjug/Mesh",NA
"Botanical Garden","6/12/2023",09:00:00,"6/15/2023",10:17:00,"7b",0.7,3,"Milkjug/Mesh",NA
"Botanical Garden","6/12/2023",08:46:00,"6/15/2023",10:25:00,"8a",0.3,3,"Milkjug/Mesh",NA
"Botanical Garden","6/12/2023",08:49:00,"6/15/2023",10:27:00,"8b",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/15/2023",08:59:00,"6/19/2023",10:53:00,"1a",1.8,5,"Milkjug/Mesh",NA
"Botanical Garden","6/15/2023",09:01:00,"6/19/2023",10:58:00,"1b",0.7,3,"Milkjug/Mesh",NA
"Botanical Garden","6/15/2023",09:11:00,"6/19/2023",10:36:00,"2a",0.2,4,"Milkjug/Mesh",NA
"Botanical Garden","6/15/2023",09:12:00,"6/19/2023",10:39:00,"2b",0.3,4,"Milkjug/Mesh",NA
"Botanical Garden","6/15/2023",09:24:00,"6/19/2023",10:22:00,"3a",2.9,2,"Milkjug/Mesh",NA
"Botanical Garden","6/15/2023",09:26:00,"6/19/2023",10:24:00,"3b",0.8,2,"Milkjug/Mesh",NA
"Botanical Garden","6/15/2023",09:37:00,"6/19/2023",10:05:00,"4a",0.1,3,"Milkjug/Mesh",NA
"Botanical Garden","6/15/2023",09:39:00,"6/19/2023",10:08:00,"4b",0.1,1,"Milkjug/Mesh",NA
"Botanical Garden","6/15/2023",09:49:00,"6/19/2023",09:48:00,"5a",0.3,4,"Milkjug/Mesh",NA
"Botanical Garden","6/15/2023",09:51:00,"6/19/2023",09:50:00,"5b",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/15/2023",10:00:00,"6/19/2023",09:35:00,"6a",10.1,1,"Milkjug/Mesh",NA
"Botanical Garden","6/15/2023",10:02:00,"6/19/2023",09:38:00,"6b",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/15/2023",10:15:00,"6/19/2023",09:21:00,"7a",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/15/2023",10:17:00,"6/19/2023",09:23:00,"7b",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/15/2023",10:25:00,"6/19/2023",09:06:00,"8a",0.5,2,"Milkjug/Mesh",NA
"Botanical Garden","6/15/2023",10:27:00,"6/19/2023",09:09:00,"8b",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/19/2023",10:53:00,"6/22/2023",10:22:00,"1a",0,0,"Milkjug/Mesh","dried under a heat lamp for over 24 hrs"
"Botanical Garden","6/19/2023",10:58:00,"6/22/2023",10:24:00,"1b",0,0,"Milkjug/Mesh","dried under a heat lamp for over 24 hrs"
"Botanical Garden","6/19/2023",10:36:00,"6/22/2023",10:34:00,"2a",0.1,2,"Milkjug/Mesh","dried under a heat lamp for over 24 hrs"
"Botanical Garden","6/19/2023",10:39:00,"6/22/2023",10:36:00,"2b",2.3,6,"Milkjug/Mesh","dried under a heat lamp for over 24 hrs"
"Botanical Garden","6/19/2023",10:22:00,"6/22/2023",10:46:00,"3a",3.6,1,"Milkjug/Mesh","dried under a heat lamp for over 24 hrs"
"Botanical Garden","6/19/2023",10:24:00,"6/22/2023",10:48:00,"3b",0,0,"Milkjug/Mesh","dried under a heat lamp for over 24 hrs"
"Botanical Garden","6/19/2023",10:05:00,"6/22/2023",10:58:00,"4a",0,0,"Milkjug/Mesh","dried under a heat lamp for over 24 hrs"
"Botanical Garden","6/19/2023",10:08:00,"6/22/2023",11:00:00,"4b",0,0,"Milkjug/Mesh","dried under a heat lamp for over 24 hrs"
"Botanical Garden","6/19/2023",09:48:00,"6/22/2023",11:09:00,"5a",0,0,"Milkjug/Mesh","dried under a heat lamp for over 24 hrs"
"Botanical Garden","6/19/2023",09:50:00,"6/22/2023",11:12:00,"5b",0.1,1,"Milkjug/Mesh","dried under a heat lamp for over 24 hrs"
"Botanical Garden","6/19/2023",09:35:00,"6/22/2023",11:23:00,"6a",0,0,"Milkjug/Mesh","dried under a heat lamp for over 24 hrs"
"Botanical Garden","6/19/2023",09:38:00,"6/22/2023",11:25:00,"6b",0,0,"Milkjug/Mesh","dried under a heat lamp for over 24 hrs"
"Botanical Garden","6/19/2023",09:21:00,"6/22/2023",11:35:00,"7a",0.1,2,"Milkjug/Mesh","dried under a heat lamp for over 24 hrs"
"Botanical Garden","6/19/2023",09:23:00,"6/22/2023",11:37:00,"7b",0.1,1,"Milkjug/Mesh","dried under a heat lamp for over 24 hrs"
"Botanical Garden","6/19/2023",09:06:00,"6/22/2023",11:45:00,"8a",0,0,"Milkjug/Mesh","dried under a heat lamp for over 24 hrs"
"Botanical Garden","6/19/2023",09:09:00,"6/22/2023",11:47:00,"8b",0,0,"Milkjug/Mesh","dried under a heat lamp for over 24 hrs"
"Botanical Garden","6/22/2023",10:22:00,"6/26/2023",10:14:00,"1a",6.7,3,"Milkjug/Mesh",NA
"Botanical Garden","6/22/2023",10:24:00,"6/26/2023",10:12:00,"1b",1.4,9,"Milkjug/Mesh",NA
"Botanical Garden","6/22/2023",10:34:00,"6/26/2023",09:58:00,"2a",1.4,7,"Milkjug/Mesh",NA
"Botanical Garden","6/22/2023",10:36:00,"6/26/2023",09:57:00,"2b",3.9,4,"Milkjug/Mesh",NA
"Botanical Garden","6/22/2023",10:46:00,"6/26/2023",09:43:00,"3a",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/22/2023",10:48:00,"6/26/2023",09:41:00,"3b",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/22/2023",10:58:00,"6/26/2023",09:32:00,"4a",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/22/2023",11:00:00,"6/26/2023",09:31:00,"4b",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/22/2023",11:09:00,"6/26/2023",09:21:00,"5a",1.7,2,"Milkjug/Mesh",NA
"Botanical Garden","6/22/2023",11:12:00,"6/26/2023",09:19:00,"5b",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/22/2023",11:23:00,"6/26/2023",09:10:00,"6a",0.1,2,"Milkjug/Mesh",NA
"Botanical Garden","6/22/2023",11:25:00,"6/26/2023",09:09:00,"6b",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/22/2023",11:35:00,"6/26/2023",08:58:00,"7a",1.6,1,"Milkjug/Mesh",NA
"Botanical Garden","6/22/2023",11:37:00,"6/26/2023",08:56:00,"7b",0,0,"Milkjug/Mesh",NA
"Botanical Garden","6/22/2023",11:45:00,"6/26/2023",08:47:00,"8a",2.7,2,"Milkjug/Mesh",NA
"Botanical Garden","6/22/2023",11:47:00,"6/26/2023",08:46:00,"8b",2.1,3,"Milkjug/Mesh",NA
"Botanical Garden","6/26/2023",10:14:00,"6/29/2023",08:45:00,"1a",7.5,15,"Milkjug/Mesh",NA
"Botanical Garden","6/26/2023",10:12:00,"6/29/2023",08:47:00,"1b",2.3,6,"Milkjug/Mesh",NA
"Botanical Garden","6/26/2023",09:58:00,"6/29/2023",08:58:00,"2a",0.1,1,"Milkjug/Mesh",NA
